header
IE0.0    -9.1547       1       1 8.8664  11.6851 13.5476   56.14   56.14
OF452.0  -11.137    0.00 8.8683     0.00    0.00    0.00    0.00    0.00
OF454.0  -11.161    0.00 8.8683     0.00    0.00    0.00    0.00    0.00
OF456.0  -11.185    0.00 8.8684     0.00    0.00    0.00    0.00    0.00
OF458.0  -11.209    0.00 8.8684     0.00    0.00    0.00    0.00    0.00
OF460.0  -11.233    0.00 8.8684     0.00    0.00    0.00    0.00    0.00
OF462.0  -11.257    0.00 8.8684     0.00    0.00    0.00    0.00    0.00
OF464.0  -11.281    0.00 8.8685     0.00    0.00    0.00    0.00    0.00
OF466.0  -11.304    0.00 8.8685     0.00    0.00    0.00    0.00    0.00
OF468.0  -11.328    0.00 8.8685     0.00    0.00    0.00    0.00    0.00
OF470.0  -11.352    0.00 8.8686     0.00    0.00    0.00    0.00    0.00
OF472.0  -11.376    0.00 8.8686     0.00    0.00    0.00    0.00    0.00
OF474.0  -11.400    0.00 8.8686     0.00    0.00    0.00    0.00    0.00
OF476.0  -11.489    0.00 8.8686     0.00    0.00    0.00    0.00    0.00
OF478.0  -11.578    0.00 8.8687     0.00    0.00    0.00    0.00    0.00
OF480.0  -11.668    0.00 8.8687     0.00    0.00    0.00    0.00    0.00
OF482.0  -11.758    0.00 8.8687     0.00    0.00    0.00    0.00    0.00
OF484.0  -11.848    0.00 8.8687     0.00    0.00    0.00    0.00    0.00
OF486.0  -11.938    0.00 8.8688     0.00    0.00    0.00    0.00    0.00
OF488.0  -11.985    0.00 8.8688     0.00    0.00    0.00    0.00    0.00
OF490.0  -11.985    0.00 8.8688     0.00    0.00    0.00    0.00    0.00
OF492.0  -11.984    0.00 8.8688     0.00    0.00    0.00    0.00    0.00
OF494.0  -11.983    0.00 8.8689     0.00    0.00    0.00    0.00    0.00
OF496.0  -11.982    0.00 8.8689     0.00    0.00    0.00    0.00    0.00
OF498.0  -11.982    0.00 8.8689     0.00    0.00    0.00    0.00    0.00
