header
IE0.0    -20.327       1       1 8.9062  4.3916  4.9525    56.14   56.14
OF1618.0 -4.1511    0.00 8.9121     0.00    0.00    0.00    0.00    0.00
OF1620.0 -4.101     0.00 8.9122     0.00    0.00    0.00    0.00    0.00
OF1628.0 -3.8157    0.00 8.9123     0.00    0.00    0.00    0.00    0.00
OF1696.0 -2.6577    0.00 8.9127     0.00    0.00    0.00    0.00    0.00
IF1842.0 5.1986     0.00 8.9127     0.00    0.00    0.00    0.00    0.00
IF1847.1 6.6556     0.00 8.9206     0.00    0.00    0.00    0.00    0.00
IF1850.4 8.3627     0.00 9.187      0.00    0.00    0.00    0.00    0.00
IF1852.1 9.187      0.00 9.187      0.00    0.00    0.00    0.00    0.00
PS START(423447.7822,4851162.7254)
PS END(423759.8471,4851740.8291)
ET
 
 
 
