header
IE0.0    -50.257       1       1 8.8764  6.8258  10.7504   56.14   56.14
OF1204.0 -7.3196    0.00 8.8911     0.00    0.00    0.00    0.00    0.00
OF1205.0 -7.293     0.00 8.8911     0.00    0.00    0.00    0.00    0.00
OF1216.0 -7         0.00 8.8911     0.00    0.00    0.00    0.00    0.00
OF1217.0 -6.9735    0.00 8.8911     0.00    0.00    0.00    0.00    0.00
OF1228.0 -6.6806    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1229.0 -6.6539    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1240.0 -6.361     0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1241.0 -6.3343    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1252.0 -6.0414    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1253.0 -6.0148    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1264.0 -5.7219    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1265.0 -5.6953    0.00 8.891      0.00    0.00    0.00    0.00    0.00
OF1277.0 -5.4754    0.00 8.8909     0.00    0.00    0.00    0.00    0.00
OF1278.0 -5.46      0.00 8.8909     0.00    0.00    0.00    0.00    0.00
OF1289.0 -5.2907    0.00 8.8908     0.00    0.00    0.00    0.00    0.00
OF1290.0 -5.2753    0.00 8.8908     0.00    0.00    0.00    0.00    0.00
OF1301.0 -5.106     0.00 8.8907     0.00    0.00    0.00    0.00    0.00
OF1302.0 -5.0905    0.00 8.8907     0.00    0.00    0.00    0.00    0.00
OF1313.0 -4.9212    0.00 8.8906     0.00    0.00    0.00    0.00    0.00
OF1314.0 -4.9058    0.00 8.8905     0.00    0.00    0.00    0.00    0.00
OF1325.0 -4.7365    0.00 8.8904     0.00    0.00    0.00    0.00    0.00
OF1326.0 -4.7211    0.00 8.8904     0.00    0.00    0.00    0.00    0.00
OF1337.0 -4.5518    0.00 8.8903     0.00    0.00    0.00    0.00    0.00
OF1338.0 -4.5364    0.00 8.8903     0.00    0.00    0.00    0.00    0.00
OF1349.0 -4.3671    0.00 8.8902     0.00    0.00    0.00    0.00    0.00
OF1350.0 -4.3517    0.00 8.8902     0.00    0.00    0.00    0.00    0.00
OF1361.0 -4.1824    0.00 8.8901     0.00    0.00    0.00    0.00    0.00
OF1362.0 -4.167     0.00 8.8901     0.00    0.00    0.00    0.00    0.00
OF1373.0 -3.9977    0.00 8.89       0.00    0.00    0.00    0.00    0.00
OF1374.0 -3.9822    0.00 8.89       0.00    0.00    0.00    0.00    0.00
OF1411.0 -4.0804    0.00 8.8899     0.00    0.00    0.00    0.00    0.00
OF1496.0 -4.1482    0.00 8.8913     0.00    0.00    0.00    0.00    0.00
OF1497.0 -4.1489    0.00 8.8914     0.00    0.00    0.00    0.00    0.00
OF1508.0 -4.1415    0.00 8.8914     0.00    0.00    0.00    0.00    0.00
OF1509.0 -4.1407    0.00 8.8915     0.00    0.00    0.00    0.00    0.00
OF1527.0 -4.1264    0.00 8.8916     0.00    0.00    0.00    0.00    0.00
OF1530.0 -4.1241    0.00 8.8916     0.00    0.00    0.00    0.00    0.00
OF1541.0 -4.1135    0.00 8.8917     0.00    0.00    0.00    0.00    0.00
OF1542.0 -4.1123    0.00 8.8917     0.00    0.00    0.00    0.00    0.00
OF1553.0 -4.1001    0.00 8.8917     0.00    0.00    0.00    0.00    0.00
OF1554.0 -4.0989    0.00 8.8918     0.00    0.00    0.00    0.00    0.00
OF1565.0 -4.0866    0.00 8.8918     0.00    0.00    0.00    0.00    0.00
OF1566.0 -4.0855    0.00 8.8918     0.00    0.00    0.00    0.00    0.00
OF1577.0 -4.0732    0.00 8.8919     0.00    0.00    0.00    0.00    0.00
OF1578.0 -4.0721    0.00 8.8919     0.00    0.00    0.00    0.00    0.00
OF1589.0 -4.0598    0.00 8.8919     0.00    0.00    0.00    0.00    0.00
OF1590.0 -4.0587    0.00 8.892      0.00    0.00    0.00    0.00    0.00
OF1601.0 -4.0463    0.00 8.892      0.00    0.00    0.00    0.00    0.00
OF1602.0 -4.0452    0.00 8.892      0.00    0.00    0.00    0.00    0.00
OF1638.0 -4.1806    0.00 8.892      0.00    0.00    0.00    0.00    0.00
OF1639.0 -4.1849    0.00 8.892      0.00    0.00    0.00    0.00    0.00
OF1650.0 -4.1614    0.00 8.8921     0.00    0.00    0.00    0.00    0.00
OF1651.0 -4.1587    0.00 8.8921     0.00    0.00    0.00    0.00    0.00
OF1662.0 -4.1283    0.00 8.8922     0.00    0.00    0.00    0.00    0.00
OF1663.0 -4.1256    0.00 8.8922     0.00    0.00    0.00    0.00    0.00
OF1674.0 -4.0952    0.00 8.8923     0.00    0.00    0.00    0.00    0.00
OF1675.0 -4.0925    0.00 8.8923     0.00    0.00    0.00    0.00    0.00
OF1686.0 -4.0621    0.00 8.8924     0.00    0.00    0.00    0.00    0.00
OF1687.0 -4.0594    0.00 8.8924     0.00    0.00    0.00    0.00    0.00
OF1715.0 -4.1693    0.00 8.8926     0.00    0.00    0.00    0.00    0.00
OF1716.0 -4.1741    0.00 8.8926     0.00    0.00    0.00    0.00    0.00
OF1727.0 -4.0613    0.00 8.8926     0.00    0.00    0.00    0.00    0.00
OF1728.0 -4.0505    0.00 8.8926     0.00    0.00    0.00    0.00    0.00
OF1739.0 -3.6139    0.00 8.8928     0.00    0.00    0.00    0.00    0.00
OF1740.0 -3.5621    0.00 8.8928     0.00    0.00    0.00    0.00    0.00
OF1763.0 -2.3748    0.00 8.8933     0.00    0.00    0.00    0.00    0.00
OF1764.0 -2.3233    0.00 8.8934     0.00    0.00    0.00    0.00    0.00
OF2544.0 -6.4806    0.00 8.9057     0.00    0.00    0.00    0.00    0.00
OF2545.0 -6.4747    0.00 8.9057     0.00    0.00    0.00    0.00    0.00
OF2556.0 -6.4105    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF2557.0 -6.4046    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF2568.0 -6.3404    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF2569.0 -6.3345    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF2580.0 -6.2703    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF2581.0 -6.2646    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF2592.0 -6.2003    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF2593.0 -6.1944    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF2604.0 -6.1302    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF2605.0 -6.1244    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF2616.0 -6.06      0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF2617.0 -6.0543    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF2628.0 -5.99      0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF2629.0 -5.9842    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF2640.0 -5.9199    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF2641.0 -5.9141    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF2652.0 -5.8464    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF2653.0 -5.8354    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF2663.0 -5.8305    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF2664.0 -5.8394    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF2927.0 -9.0947    0.00 8.9099     0.00    0.00    0.00    0.00    0.00
OF2928.0 -9.085     0.00 8.9099     0.00    0.00    0.00    0.00    0.00
OF2933.0 -9.0366    0.00 8.9101     0.00    0.00    0.00    0.00    0.00
OF2934.0 -9.027     0.00 8.9101     0.00    0.00    0.00    0.00    0.00
OF2939.0 -8.9785    0.00 8.9102     0.00    0.00    0.00    0.00    0.00
OF2940.0 -8.9688    0.00 8.9102     0.00    0.00    0.00    0.00    0.00
OF2945.0 -8.9204    0.00 8.9103     0.00    0.00    0.00    0.00    0.00
OF2946.0 -8.9107    0.00 8.9104     0.00    0.00    0.00    0.00    0.00
OF2951.0 -8.8624    0.00 8.9105     0.00    0.00    0.00    0.00    0.00
OF2952.0 -8.8527    0.00 8.9105     0.00    0.00    0.00    0.00    0.00
OF2957.0 -8.8042    0.00 8.9106     0.00    0.00    0.00    0.00    0.00
OF2958.0 -8.7946    0.00 8.9106     0.00    0.00    0.00    0.00    0.00
OF2963.0 -8.7462    0.00 8.9107     0.00    0.00    0.00    0.00    0.00
OF2964.0 -8.7365    0.00 8.9108     0.00    0.00    0.00    0.00    0.00
OF2969.0 -8.6886    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF2970.0 -8.6794    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF2975.0 -8.6331    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF2976.0 -8.6239    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF2981.0 -8.5776    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF2982.0 -8.5684    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF2987.0 -8.5221    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF2988.0 -8.5128    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF2993.0 -8.4666    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF2994.0 -8.4573    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF2999.0 -8.4111    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF3000.0 -8.4018    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF3005.0 -8.3556    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF3006.0 -8.3463    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF3011.0 -8.3001    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF3012.0 -8.2908    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF3017.0 -8.2446    0.00 8.9113     0.00    0.00    0.00    0.00    0.00
OF3018.0 -8.2353    0.00 8.9113     0.00    0.00    0.00    0.00    0.00
OF3023.0 -8.1892    0.00 8.9113     0.00    0.00    0.00    0.00    0.00
OF3024.0 -8.1801    0.00 8.9113     0.00    0.00    0.00    0.00    0.00
OF3029.0 -8.1346    0.00 8.9114     0.00    0.00    0.00    0.00    0.00
OF3030.0 -8.1255    0.00 8.9114     0.00    0.00    0.00    0.00    0.00
OF3036.0 -8.0704    0.00 8.9115     0.00    0.00    0.00    0.00    0.00
OF3039.0 -8.0427    0.00 8.9116     0.00    0.00    0.00    0.00    0.00
OF3044.0 -7.9966    0.00 8.9117     0.00    0.00    0.00    0.00    0.00
OF3045.0 -7.7966    0.00 8.9117     0.00    0.00    0.00    0.00    0.00
OF3056.0 -5.4765    0.00 8.9117     0.00    0.00    0.00    0.00    0.00
OF3057.0 -5.266     0.00 8.9117     0.00    0.00    0.00    0.00    0.00
IF3096.0 2.7464     0.00 8.9117     0.00    0.00    0.00    0.00    0.00
IF3097.0 2.9139     0.00 8.9117     0.00    0.00    0.00    0.00    0.00
IF3115.6 8.9117     0.00 8.9117     0.00    0.00    0.00    0.00    0.00
PS START(425365.8657,4849410.3126)
PS END(424933.156,4850281.0358)
ET
 
 
 
