header
IE0.0    -15.987       1       1 8.8527  5.3644  4.7603    56.14   56.14
OF740.0  -3.8375    0.00 8.8583     0.00    0.00    0.00    0.00    0.00
OF744.0  -3.7813    0.00 8.8585     0.00    0.00    0.00    0.00    0.00
OF746.0  -3.7397    0.00 8.8587     0.00    0.00    0.00    0.00    0.00
OF750.0  -3.0382    0.00 8.8589     0.00    0.00    0.00    0.00    0.00
OF752.0  -2.8543    0.00 8.859      0.00    0.00    0.00    0.00    0.00
OF762.0  -1.1736    0.00 8.8598     0.00    0.00    0.00    0.00    0.00
OF764.0  -1.0931    0.00 8.86       0.00    0.00    0.00    0.00    0.00
OF800.0  -2.4563    0.00 8.863      0.00    0.00    0.00    0.00    0.00
OF804.0  -2.3492    0.00 8.8633     0.00    0.00    0.00    0.00    0.00
IF870.0  1.5049     0.00 8.8709     0.00    0.00    0.00    0.00    0.00
IF876.0  1.354      0.00 8.8717     0.00    0.00    0.00    0.00    0.00
IF898.0  1.0303     0.00 8.8744     0.00    0.00    0.00    0.00    0.00
IF904.0  1.0782     0.00 8.8752     0.00    0.00    0.00    0.00    0.00
IF960.0  4.476      0.00 8.8802     0.00    0.00    0.00    0.00    0.00
IF964.0  5.3012     0.00 8.8802     0.00    0.00    0.00    0.00    0.00
IF966.0  6.2609     0.00 8.8802     0.00    0.00    0.00    0.00    0.00
IF967.8  7.2158     0.00 8.9333     0.00    0.00    0.00    0.00    0.00
IF971.1  8.8414     0.00 9.3083     0.00    0.00    0.00    0.00    0.00
IF972.0  9.3083     0.00 9.3083     0.00    0.00    0.00    0.00    0.00
PS START(419846.9745,4846854.6655)
PS END(419827.5552,4847242.3834)
ET
 
 
 
