header
IE0.0    -13.533       1       1 8.8995  3.5433  3.3       56.14   56.14
OF345.0  -7.0527    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF346.0  -7.0479    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF347.0  -7.043     0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF348.0  -7.0382    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF349.0  -7.0333    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF350.0  -7.0284    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF651.0  -2         0.00 8.8979     0.00    0.00    0.00    0.00    0.00
IF711.9  6.8596     0.00 8.9191     0.00    0.00    0.00    0.00    0.00
IF715.2  7.3366     0.00 8.9589     0.00    0.00    0.00    0.00    0.00
IF718.5  7.8135     0.00 9.0039     0.00    0.00    0.00    0.00    0.00
IF721.8  8.2905     0.00 9.0535     0.00    0.00    0.00    0.00    0.00
IF725.1  8.7675     0.00 9.1165     0.00    0.00    0.00    0.00    0.00
IF727.5  9.1165     0.00 9.1165     0.00    0.00    0.00    0.00    0.00
AS826.8  8.8997     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
IF843.0  3.773      0.00 8.8997     0.00    0.00    0.00    0.00    0.00
IF871.8  8.8997     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
PS START(423869.8108,4850447.6827)
PS END(424120.5442,4850616.6674)
ET
 
 
 
