header
IE0.0    -18.610       1       1 9.023   5.6271  5.0206    56.14   56.14
OF164.0  -13.722    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF165.0  -13.705    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF166.0  -13.688    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF167.0  -13.670    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF168.0  -13.653    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF169.0  -13.636    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF170.0  -13.618    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF171.0  -13.601    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF172.0  -13.584    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF173.0  -13.566    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF174.0  -13.549    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF175.0  -13.531    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF176.0  -13.514    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF177.0  -13.497    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF178.0  -13.479    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF179.0  -13.462    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF180.0  -13.445    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF181.0  -13.427    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF182.0  -13.410    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF183.0  -13.393    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF184.0  -13.375    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF185.0  -13.358    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF186.0  -13.341    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF187.0  -13.323    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF188.0  -13.306    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF189.0  -13.289    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF190.0  -13.271    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF191.0  -13.254    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF192.0  -13.237    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF193.0  -13.219    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF194.0  -13.202    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF195.0  -13.185    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF196.0  -13.167    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF197.0  -13.150    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF198.0  -13.132    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF199.0  -13.115    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF200.0  -13.098    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF201.0  -13.080    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF202.0  -13.063    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF203.0  -13.046    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF204.0  -13.028    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF205.0  -13.011    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF206.0  -12.994    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF207.0  -12.976    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF208.0  -12.959    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF209.0  -12.942    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF210.0  -12.924    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF211.0  -12.907    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF212.0  -12.890    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF213.0  -12.872    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF214.0  -12.855    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF215.0  -12.838    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF216.0  -12.820    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF217.0  -12.803    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF218.0  -12.786    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF219.0  -12.768    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF220.0  -12.751    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF221.0  -12.735    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF222.0  -12.720    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF223.0  -12.706    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
