header
IE0.0    -34.913       1       1 8.9775  4.1063  3.481     56.14   56.14
OF249.0  -15.267    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF250.0  -15.193    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF251.0  -15.118    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF252.0  -15.044    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF253.0  -14.969    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF254.0  -14.895    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF255.0  -14.820    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF256.0  -14.746    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF257.0  -14.671    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF258.0  -14.597    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF259.0  -14.522    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF260.0  -14.448    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF261.0  -14.373    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF262.0  -14.299    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF263.0  -14.224    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF264.0  -14.150    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF265.0  -14.075    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF266.0  -14.001    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF267.0  -13.926    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF268.0  -13.852    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF269.0  -13.777    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF270.0  -13.703    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF271.0  -13.628    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF272.0  -13.554    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF273.0  -13.479    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF274.0  -13.404    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF275.0  -13.328    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
