header
IE0.0    -30.484       1       1 8.8651  9.3946  9.7366    56.14   56.14
OF694.0  -1.1329    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF696.0  -0.9776    0.00 8.8758     0.00    0.00    0.00    0.00    0.00
OF698.0  -0.8037    0.00 8.8764     0.00    0.00    0.00    0.00    0.00
OF700.0  -0.6362    0.00 8.8771     0.00    0.00    0.00    0.00    0.00
OF702.0  -0.3863    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF704.0  -0.2795    0.00 8.8783     0.00    0.00    0.00    0.00    0.00
IF706.0  0.0068     0.00 8.8789     0.00    0.00    0.00    0.00    0.00
IF708.0  0.216      0.00 8.8795     0.00    0.00    0.00    0.00    0.00
IF710.0  0.4357     0.00 8.8802     0.00    0.00    0.00    0.00    0.00
IF712.0  0.6552     0.00 8.8808     0.00    0.00    0.00    0.00    0.00
IF714.0  0.8866     0.00 8.8814     0.00    0.00    0.00    0.00    0.00
IF716.0  1.0561     0.00 8.882      0.00    0.00    0.00    0.00    0.00
IF718.0  1.1689     0.00 8.8826     0.00    0.00    0.00    0.00    0.00
IF720.0  1.275      0.00 8.8833     0.00    0.00    0.00    0.00    0.00
IF721.8  1.3461     0.00 8.8754     0.00    0.00    0.00    0.00    0.00
IF725.1  1.4029     0.00 8.8888     0.00    0.00    0.00    0.00    0.00
IF728.3  1.5951     0.00 8.8999     0.00    0.00    0.00    0.00    0.00
IF731.6  1.8091     0.00 8.9097     0.00    0.00    0.00    0.00    0.00
IF734.9  2.0276     0.00 8.9203     0.00    0.00    0.00    0.00    0.00
IF738.2  2.4577     0.00 8.9275     0.00    0.00    0.00    0.00    0.00
IF741.5  2.7361     0.00 8.9412     0.00    0.00    0.00    0.00    0.00
IF744.7  2.9518     0.00 8.957      0.00    0.00    0.00    0.00    0.00
IF748.0  3.3424     0.00 8.9701     0.00    0.00    0.00    0.00    0.00
IF751.3  3.6835     0.00 8.9882     0.00    0.00    0.00    0.00    0.00
IF754.6  3.8378     0.00 9.0124     0.00    0.00    0.00    0.00    0.00
IF757.9  3.9612     0.00 9.0367     0.00    0.00    0.00    0.00    0.00
IF761.2  4.3071     0.00 9.0557     0.00    0.00    0.00    0.00    0.00
IF764.4  4.8284     0.00 9.0761     0.00    0.00    0.00    0.00    0.00
IF767.7  5.4774     0.00 9.0991     0.00    0.00    0.00    0.00    0.00
IF771.0  6.2879     0.00 9.1196     0.00    0.00    0.00    0.00    0.00
IF774.3  6.575      0.00 9.1842     0.00    0.00    0.00    0.00    0.00
IF777.6  6.6545     0.00 9.2557     0.00    0.00    0.00    0.00    0.00
IF780.8  7.3515     0.00 9.3457     0.00    0.00    0.00    0.00    0.00
IF784.1  8.0813     0.00 9.4995     0.00    0.00    0.00    0.00    0.00
IF787.4  8.7241     0.00 9.678      0.00    0.00    0.00    0.00    0.00
IF790.0  9.0926     0.00 9.678      0.00    0.00    0.00    0.00    0.00
IF792.0  9.611      0.00 9.678      0.00    0.00    0.00    0.00    0.00
IF792.2  9.678      0.00 9.678      0.00    0.00    0.00    0.00    0.00
PS START(416805.4383,4843718.5612)
PS END(416941.1095,4843973.5881)
ET
 
 
 
