header
IE0.0    -67.677       1       1 8.874   2.321   2.202     56.14   56.14
OF201.0  -45.477    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF202.0  -45.342    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF203.0  -45.207    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF204.0  -45.072    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF205.0  -44.937    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF206.0  -44.801    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF207.0  -44.666    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF208.0  -44.531    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF209.0  -44.396    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF210.0  -44.261    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF211.0  -44.126    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF212.0  -43.991    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF213.0  -43.855    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF214.0  -43.720    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF215.0  -43.585    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF216.0  -43.450    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF217.0  -43.315    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF218.0  -43.180    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF219.0  -43.045    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF220.0  -42.909    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF221.0  -42.774    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF222.0  -42.639    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF223.0  -42.504    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF224.0  -42.369    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF225.0  -42.234    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF226.0  -42.099    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF227.0  -41.964    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF228.0  -41.829    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF229.0  -41.693    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF230.0  -41.558    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF231.0  -41.423    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF232.0  -41.288    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF233.0  -41.153    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF234.0  -41.018    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF235.0  -40.883    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF236.0  -40.747    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF237.0  -40.612    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF238.0  -40.477    0.00 8.875      0.00    0.00    0.00    0.00    0.00
OF239.0  -40.342    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF240.0  -40.207    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF241.0  -40.072    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF242.0  -39.937    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF243.0  -39.802    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF244.0  -39.666    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF245.0  -39.531    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF246.0  -39.396    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF247.0  -39.262    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF248.0  -39.128    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF249.0  -38.994    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF250.0  -38.827    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF251.0  -38.656    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF252.0  -38.521    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF253.0  -38.386    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF254.0  -38.251    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF255.0  -38.116    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF256.0  -37.981    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF257.0  -37.846    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF258.0  -37.710    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF259.0  -37.575    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF260.0  -37.440    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF261.0  -37.305    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF262.0  -37.170    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF263.0  -37.035    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF264.0  -36.900    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF265.0  -36.764    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF266.0  -36.629    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF267.0  -36.494    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF268.0  -36.359    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF269.0  -36.224    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF270.0  -36.089    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF271.0  -35.954    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF272.0  -35.819    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF273.0  -35.684    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF274.0  -35.548    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF275.0  -35.413    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF276.0  -35.278    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF277.0  -35.143    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF278.0  -35.008    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF279.0  -34.873    0.00 8.8751     0.00    0.00    0.00    0.00    0.00
OF280.0  -34.738    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF281.0  -34.603    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF282.0  -34.468    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF283.0  -34.333    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF284.0  -34.198    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF285.0  -34.062    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF286.0  -33.927    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF287.0  -33.792    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF288.0  -33.657    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF289.0  -33.522    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF290.0  -33.387    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF291.0  -33.252    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF292.0  -33.117    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF293.0  -32.981    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF294.0  -32.846    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF295.0  -32.711    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF296.0  -32.576    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF297.0  -32.441    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF298.0  -32.306    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF299.0  -32.171    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF300.0  -32.035    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF301.0  -31.900    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF302.0  -31.765    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF303.0  -31.630    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF304.0  -31.495    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF305.0  -31.360    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
