header
IE0.0    -43.084       1       1 8.8177  4.1731  9.8857    56.14   56.14
OF700.0  -4.7487    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF702.0  -4.7131    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF704.0  -4.8778    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF706.0  -5.0602    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF708.0  -5.3807    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF710.0  -5.47      0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF712.0  -5.4892    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF714.0  -5.468     0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF716.0  -5.4464    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF718.0  -5.4754    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF720.0  -5.4987    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF722.0  -5.5219    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF724.0  -5.4956    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF726.0  -5.4691    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF728.0  -5.4156    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF730.0  -5.1925    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF732.0  -5.0243    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF734.0  -4.8821    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF736.0  -4.7868    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF738.0  -4.6315    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF740.0  -4.5598    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF742.0  -4.5021    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF744.0  -4.4892    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF746.0  -4.5005    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF748.0  -4.42      0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF750.0  -4.3651    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF752.0  -4.4915    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF754.0  -4.5905    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF756.0  -4.5455    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF758.0  -4.5254    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF760.0  -4.4734    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF762.0  -4.4238    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF764.0  -4.2809    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF766.0  -4.0149    0.00 8.8192     0.00    0.00    0.00    0.00    0.00
OF768.0  -3.955     0.00 8.8192     0.00    0.00    0.00    0.00    0.00
OF770.0  -3.6908    0.00 8.8193     0.00    0.00    0.00    0.00    0.00
OF772.0  -3.2586    0.00 8.8193     0.00    0.00    0.00    0.00    0.00
OF774.0  -3.2277    0.00 8.8193     0.00    0.00    0.00    0.00    0.00
OF776.0  -3.247     0.00 8.8194     0.00    0.00    0.00    0.00    0.00
OF778.0  -3.1232    0.00 8.8194     0.00    0.00    0.00    0.00    0.00
OF780.0  -2.9576    0.00 8.8195     0.00    0.00    0.00    0.00    0.00
OF782.0  -2.8848    0.00 8.8195     0.00    0.00    0.00    0.00    0.00
OF784.0  -3.0245    0.00 8.8195     0.00    0.00    0.00    0.00    0.00
OF786.0  -3.213     0.00 8.8196     0.00    0.00    0.00    0.00    0.00
OF788.0  -3.318     0.00 8.8196     0.00    0.00    0.00    0.00    0.00
OF790.0  -3.4103    0.00 8.8196     0.00    0.00    0.00    0.00    0.00
OF792.0  -3.485     0.00 8.8197     0.00    0.00    0.00    0.00    0.00
OF794.0  -3.77      0.00 8.8197     0.00    0.00    0.00    0.00    0.00
OF796.0  -4.0442    0.00 8.8198     0.00    0.00    0.00    0.00    0.00
OF798.0  -4.0351    0.00 8.8198     0.00    0.00    0.00    0.00    0.00
OF800.0  -3.9286    0.00 8.8198     0.00    0.00    0.00    0.00    0.00
OF802.0  -3.8221    0.00 8.8199     0.00    0.00    0.00    0.00    0.00
OF804.0  -3.7156    0.00 8.8199     0.00    0.00    0.00    0.00    0.00
OF806.0  -3.5099    0.00 8.82       0.00    0.00    0.00    0.00    0.00
OF808.0  -3.3751    0.00 8.82       0.00    0.00    0.00    0.00    0.00
OF810.0  -3.3274    0.00 8.82       0.00    0.00    0.00    0.00    0.00
OF812.0  -3.3155    0.00 8.8201     0.00    0.00    0.00    0.00    0.00
OF814.0  -3.1114    0.00 8.8201     0.00    0.00    0.00    0.00    0.00
OF816.0  -2.9831    0.00 8.8201     0.00    0.00    0.00    0.00    0.00
OF818.0  -2.8755    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF820.0  -2.8456    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF822.0  -2.7618    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF824.0  -2.6085    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF826.0  -2.5499    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF828.0  -2.641     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF830.0  -2.742     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF832.0  -2.7641    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF834.0  -2.7608    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF836.0  -2.7663    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF838.0  -2.6584    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF840.0  -2.4266    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF842.0  -2.2292    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF844.0  -2.2435    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF846.0  -2.1368    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF872.0  1.3411     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF876.0  1.3884     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF878.0  1.8118     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF880.0  2.0102     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF882.0  2.1152     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF884.0  2.1943     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF886.0  2.5507     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF888.0  2.653      0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF890.0  2.7814     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF892.0  3.0004     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF894.0  3.4472     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF896.0  3.7322     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF898.0  3.9718     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF900.0  4.0011     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF902.0  3.9358     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF904.0  4.0021     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF906.0  4.3231     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF908.0  4.6442     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF910.0  5.0062     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF912.0  5.3222     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF914.0  5.6222     0.00 8.8202     0.00    0.00    0.00    0.00    0.00
IF915.4  5.87       0.00 8.8207     0.00    0.00    0.00    0.00    0.00
IF918.6  6.7323     0.00 8.8291     0.00    0.00    0.00    0.00    0.00
IF921.9  8.7741     0.00 9.3494     0.00    0.00    0.00    0.00    0.00
IF922.8  9.3494     0.00 9.3494     0.00    0.00    0.00    0.00    0.00
PS START(419773.2061,4843868.0777)
PS END(420055.5591,4844000.8806)
ET
 
 
 
