X,Y,Z,STA,source
-70.1891126000,43.6484094800,-43.4299601158,-1510.00,Maine ADCIRC model
-70.1891136200,43.6484121200,-43.4010118563,-1509.00,Maine ADCIRC model
-70.1891146400,43.6484147600,-43.3720635969,-1508.00,Maine ADCIRC model
-70.1891156600,43.6484174000,-43.3431153375,-1507.00,Maine ADCIRC model
-70.1891166800,43.6484200400,-43.3141670781,-1506.00,Maine ADCIRC model
-70.1891177000,43.6484226900,-43.2851044813,-1505.00,Maine ADCIRC model
-70.1891187200,43.6484253300,-43.2561562218,-1504.00,Maine ADCIRC model
-70.1891197400,43.6484279700,-43.2272079624,-1503.00,Maine ADCIRC model
-70.1891207600,43.6484306100,-43.1982597030,-1502.00,Maine ADCIRC model
-70.1891217800,43.6484332600,-43.1691971062,-1501.00,Maine ADCIRC model
-70.1891228000,43.6484359000,-43.1402488467,-1500.00,Maine ADCIRC model
-70.1891238200,43.6484385400,-43.1113005873,-1499.00,Maine ADCIRC model
-70.1891248400,43.6484411800,-43.0823523279,-1498.00,Maine ADCIRC model
-70.1891258600,43.6484438300,-43.0532897311,-1497.00,Maine ADCIRC model
-70.1891268800,43.6484464700,-43.0243414716,-1496.00,Maine ADCIRC model
-70.1891279000,43.6484491100,-42.9953932121,-1495.00,Maine ADCIRC model
-70.1891289200,43.6484517500,-42.9664449527,-1494.00,Maine ADCIRC model
-70.1891299400,43.6484543900,-42.9374966933,-1493.00,Maine ADCIRC model
-70.1891309600,43.6484570400,-42.9084340965,-1492.00,Maine ADCIRC model
-70.1891319800,43.6484596800,-42.8794858370,-1491.00,Maine ADCIRC model
-70.1891330000,43.6484623200,-42.8505375776,-1490.00,Maine ADCIRC model
-70.1891340200,43.6484649600,-42.8215893182,-1489.00,Maine ADCIRC model
-70.1891350400,43.6484676100,-42.7925267214,-1488.00,Maine ADCIRC model
-70.1891360600,43.6484702500,-42.7635784619,-1487.00,Maine ADCIRC model
-70.1891370800,43.6484728900,-42.7346302025,-1486.00,Maine ADCIRC model
-70.1891381000,43.6484755300,-42.7056819431,-1485.00,Maine ADCIRC model
-70.1891391200,43.6484781800,-42.6766193463,-1484.00,Maine ADCIRC model
-70.1891401400,43.6484808200,-42.6476710868,-1483.00,Maine ADCIRC model
-70.1891411600,43.6484834600,-42.6187228274,-1482.00,Maine ADCIRC model
-70.1891421800,43.6484861000,-42.5897745680,-1481.00,Maine ADCIRC model
-70.1891432000,43.6484887500,-42.5607119712,-1480.00,Maine ADCIRC model
-70.1891442200,43.6484913900,-42.5317637117,-1479.00,Maine ADCIRC model
-70.1891452400,43.6484940300,-42.5028154522,-1478.00,Maine ADCIRC model
-70.1891462600,43.6484966700,-42.4738671928,-1477.00,Maine ADCIRC model
-70.1891472800,43.6484993100,-42.4449189334,-1476.00,Maine ADCIRC model
-70.1891483000,43.6485019600,-42.4158563366,-1475.00,Maine ADCIRC model
-70.1891493100,43.6485046000,-42.3868959516,-1474.00,Maine ADCIRC model
-70.1891503300,43.6485072400,-42.3579476922,-1473.00,Maine ADCIRC model
-70.1891513500,43.6485098800,-42.3289994327,-1472.00,Maine ADCIRC model
-70.1891523700,43.6485125300,-42.2999368359,-1471.00,Maine ADCIRC model
-70.1891533900,43.6485151700,-42.2709885764,-1470.00,Maine ADCIRC model
-70.1891544100,43.6485178100,-42.2420403170,-1469.00,Maine ADCIRC model
-70.1891554300,43.6485204500,-42.2130920576,-1468.00,Maine ADCIRC model
-70.1891564500,43.6485231000,-42.1840294608,-1467.00,Maine ADCIRC model
-70.1891574700,43.6485257400,-42.1550812014,-1466.00,Maine ADCIRC model
-70.1891584900,43.6485283800,-42.1261329419,-1465.00,Maine ADCIRC model
-70.1891595100,43.6485310200,-42.0971846825,-1464.00,Maine ADCIRC model
-70.1891605300,43.6485336700,-42.0681220857,-1463.00,Maine ADCIRC model
-70.1891615500,43.6485363100,-42.0391738263,-1462.00,Maine ADCIRC model
-70.1891625700,43.6485389500,-42.0102255668,-1461.00,Maine ADCIRC model
-70.1891635900,43.6485415900,-41.9812773074,-1460.00,Maine ADCIRC model
-70.1891646100,43.6485442300,-41.9523290480,-1459.00,Maine ADCIRC model
-70.1891656300,43.6485468800,-41.9232664512,-1458.00,Maine ADCIRC model
-70.1891666500,43.6485495200,-41.8943181917,-1457.00,Maine ADCIRC model
-70.1891676700,43.6485521600,-41.8653699323,-1456.00,Maine ADCIRC model
-70.1891686900,43.6485548000,-41.8364216728,-1455.00,Maine ADCIRC model
-70.1891697100,43.6485574500,-41.8073590760,-1454.00,Maine ADCIRC model
