X,Y,Z,STA,source
-70.1016286900,43.6978625700,-8.8417031036,-131.00,Maine ADCIRC model
-70.1016324600,43.6978628200,-8.8261916339,-130.00,Maine ADCIRC model
-70.1016362200,43.6978630700,-8.8090552299,-129.00,Maine ADCIRC model
-70.1016399900,43.6978633200,-8.7918735063,-128.00,Maine ADCIRC model
-70.1016437600,43.6978635700,-8.7746917826,-127.00,Maine ADCIRC model
-70.1016475200,43.6978638200,-8.7575553786,-126.00,Maine ADCIRC model
-70.1016512900,43.6978640700,-8.7403736550,-125.00,Maine ADCIRC model
-70.1016550600,43.6978643200,-8.7231919313,-124.00,Maine ADCIRC model
-70.1016588200,43.6978645700,-8.7060555274,-123.00,Maine ADCIRC model
-70.1016625900,43.6978648200,-8.6888738037,-122.00,Maine ADCIRC model
-70.1016663600,43.6978650700,-8.6716920801,-121.00,Maine ADCIRC model
-70.1016701200,43.6978653200,-8.6545556761,-120.00,Maine ADCIRC model
-70.1016738900,43.6978655700,-8.6373739524,-119.00,Maine ADCIRC model
-70.1016776500,43.6978658200,-8.6202375485,-118.00,Maine ADCIRC model
-70.1016814200,43.6978660700,-8.6030558248,-117.00,Maine ADCIRC model
-70.1016851900,43.6978663300,-8.5858702528,-116.00,Maine ADCIRC model
-70.1016889500,43.6978665800,-8.5687338489,-115.00,Maine ADCIRC model
-70.1016927200,43.6978668300,-8.5515521252,-114.00,Maine ADCIRC model
-70.1016964900,43.6978670800,-8.5343704016,-113.00,Maine ADCIRC model
-70.1017002500,43.6978673300,-8.5172339976,-112.00,Maine ADCIRC model
-70.1017040200,43.6978675800,-8.5000522739,-111.00,Maine ADCIRC model
-70.1017077900,43.6978678300,-8.4828705502,-110.00,Maine ADCIRC model
-70.1017115500,43.6978680800,-8.4657341463,-109.00,Maine ADCIRC model
-70.1017153200,43.6978683300,-8.4485524227,-108.00,Maine ADCIRC model
-70.1017190900,43.6978685800,-8.4313706990,-107.00,Maine ADCIRC model
-70.1017228500,43.6978688300,-8.4142342950,-106.00,Maine ADCIRC model
-70.1017266200,43.6978690800,-8.3970525714,-105.00,Maine ADCIRC model
-70.1017303900,43.6978693300,-8.3798708477,-104.00,Maine ADCIRC model
-70.1017341500,43.6978695800,-8.3627344437,-103.00,Maine ADCIRC model
-70.1017379200,43.6978698300,-8.3455527201,-102.00,Maine ADCIRC model
-70.1017416800,43.6978700800,-8.3284163161,-101.00,Maine ADCIRC model
-70.1017454500,43.6978703300,-8.3112345925,-100.00,Maine ADCIRC model
-70.1017492200,43.6978705800,-8.2940528688,-99.00,Maine ADCIRC model
-70.1017529800,43.6978708300,-8.2769164648,-98.00,Maine ADCIRC model
