%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
         286.            0.       1.48726       13.6288       13.8874        8.6645         0.071       17.6336        1.8981     -0.001884 
         287.            0.       1.46212       13.6307       13.8874        8.6287         0.069       17.2156        1.8307      0.000747 
         288.            0.       1.43959       13.6329       13.8874        8.6052         0.065       16.5242        1.7127      0.002684 
         289.            0.       1.42631       13.6358       13.8874        8.6101         0.044       15.5401        1.4624      0.002409 
         290.            0.       1.40670       13.6398       13.8874        8.5859         0.026       14.7217        1.2234      0.003432 
         291.            0.       1.33963       13.6437       13.8874        8.5029         0.018       14.2832        1.1957      0.015667 
         292.            0.       1.27235       13.6473       13.8874        8.4326         0.010       13.9844        1.1678      0.027765 
         293.            0.       1.20638       13.6506       13.8874        8.3770       359.995       13.7423        1.1393      0.039338 
         294.            0.       1.14559       13.6529       13.8874        8.3281       359.987       13.5316        1.1098      0.049757 
         295.            0.       1.09729       13.6543       13.8874        8.2057         0.165       13.2865        1.0880      0.057992 
         296.            0.       1.04961       13.6549       13.8874        8.1363         0.204       13.1286        1.0559      0.065885 
         297.            0.       1.00024       13.6550       13.8874        8.1081         0.213       12.9796        1.0339      0.073878 
         298.            0.       0.95403       13.6547       13.8874        8.0997         0.219       12.8387        1.0111      0.081132 
         299.            0.       0.91052       13.6542       13.8874        8.0961         0.223       12.7015        0.9978      0.087819 
         300.            0.       0.88031       13.6534       13.8874        7.9906         0.530       12.8261        0.9727      0.092661 
         301.            0.       0.84658       13.6521       13.8874        7.9347         0.675       12.7285        0.9578      0.097767 
         302.            0.       0.81913       13.6506       13.8874        7.9367         0.696       12.3203        0.8815      0.101469 
         303.            0.       0.79014       13.6488       13.8874        7.9627         0.663       11.7283        0.7755      0.105494 
         304.            0.       0.75847       13.6477       13.8874        7.9909         0.599       11.0699        0.6705      0.110492 
         305.            0.       0.72437       13.6471       13.8874        8.0366         0.514       10.4410        0.5667      0.116723 
         306.            0.       0.66984       13.6524       13.8874        8.2300         0.182        9.9250        0.4787      0.128667 
         307.            0.       0.57735       13.6667       13.8874        8.7185       359.379        9.8045        0.3915      0.151508 
         308.            0.       0.49837       13.6808       13.8874        8.7502       359.045       10.1316        0.4205      0.170457 
         309.            0.       0.45475       13.6885       13.8874        8.2829       359.164       10.5056        0.4791      0.179119 
         310.            0.       0.42518       13.6907       13.8874        7.9884       359.294       11.0629        0.5340      0.183966 
         311.            0.       0.40311       13.6902       13.8874        7.8578       359.334       11.7059        0.5870      0.187041 
         312.            0.       0.38714       13.6889       13.8874        7.7905       359.357       11.8226        0.6390      0.188954 
         313.            0.       0.38670       13.6871       13.8874        7.8023       359.390       11.4354        0.5688      0.188834 
         314.            0.       0.38187       13.6846       13.8874        7.8259       359.439       10.8808        0.5093      0.189252 
         315.            0.       0.37390       13.6814       13.8874        7.8567       359.497       10.2859        0.4401      0.190143 
         316.            0.       0.35677       13.6783       13.8874        7.9105       359.514        9.8517        0.3926      0.192638 
         317.            0.       0.33416       13.6758       13.8874        7.9327       359.537        9.5513        0.3762      0.196187 
         318.            0.       0.31320       13.6743       13.8874        7.9484       359.567        9.3090        0.3594      0.199424 
         319.            0.       0.29355       13.6736       13.8874        7.9747       359.595        9.1040        0.3424      0.202413 
         320.            0.       0.27506       13.6738       13.8874        8.0132       359.608        8.9545        0.3252      0.205197 
         321.            0.       0.25770       13.6746       13.8874        8.0260       359.629        8.8806        0.3178      0.207767 
         322.            0.       0.24195       13.6758       13.8874        8.0341       359.632        8.8868        0.3200      0.209991 
         323.            0.       0.22997       13.6774       13.8874        8.0191       359.633        9.0825        0.3216      0.211591 
         324.            0.       0.21781       13.6789       13.8874        7.9873       359.629        9.4706        0.3531      0.213095 
         325.            0.       0.21052       13.6802       13.8874        7.9601       359.625        9.7918        0.3739      0.213898 
         326.            0.       0.20614       13.6813       13.8874        7.9387       359.629        9.8281        0.3843      0.214340 
         327.            0.       0.20651       13.6824       13.8874        7.9337       359.644        9.6129        0.3543      0.214269 
         328.            0.       0.20557       13.6839       13.8874        7.9376       359.671        9.3154        0.3243      0.214331 
         329.            0.       0.20244       13.6859       13.8874        7.9634       359.691        9.0385        0.2947      0.214660 
         330.            0.       0.19653       13.6886       13.8874        7.9782       359.710        8.8377        0.2754      0.215377 
         331.            0.       0.18884       13.6920       13.8874        7.9798       359.726        8.6613        0.2664      0.216350 
         332.            0.       0.18204       13.6962       13.8874        7.9858       359.742        8.6158        0.2472      0.217219 
         333.            0.       0.17449       13.7018       13.8874        8.0172       359.754        8.6423        0.2182      0.218241 
         334.            0.       0.16457       13.7098       13.8874        8.0587       359.782        8.7163        0.1797      0.219742 
         335.            0.       0.14995       13.7198       13.8874        8.0460       359.842        8.7959        0.1522      0.222247 
         336.            0.       0.13409       13.7314       13.8874        8.0736       359.870        8.8926        0.1153      0.225299 
         337.            0.       0.11683       13.7437       13.8874        8.0545       359.819        8.9727        0.0892      0.229171 
