X,Y,Z,STA,source
-70.4104525600,43.3866824100,-34.3205362987,-4278.50,Maine ADCIRC model
-70.4104551300,43.3866844100,-34.3304261131,-4277.50,Maine ADCIRC model
-70.4104577100,43.3866864100,-34.3403237401,-4276.50,Maine ADCIRC model
-70.4104602800,43.3866884100,-34.3502135545,-4275.50,Maine ADCIRC model
-70.4104628500,43.3866904100,-34.3601033689,-4274.50,Maine ADCIRC model
-70.4104654300,43.3866924100,-34.3700009958,-4273.50,Maine ADCIRC model
-70.4104680000,43.3866944100,-34.3798908102,-4272.50,Maine ADCIRC model
-70.4104705700,43.3866964100,-34.3897806247,-4271.50,Maine ADCIRC model
-70.4104731500,43.3866984200,-34.3997176616,-4270.50,Maine ADCIRC model
-70.4104757200,43.3867004200,-34.4096074760,-4269.50,Maine ADCIRC model
-70.4104783000,43.3867024200,-34.4195051029,-4268.50,Maine ADCIRC model
-70.4104808700,43.3867044200,-34.4293949173,-4267.50,Maine ADCIRC model
-70.4104834400,43.3867064200,-34.4392847317,-4266.50,Maine ADCIRC model
-70.4104860200,43.3867084200,-34.4491823587,-4265.50,Maine ADCIRC model
-70.4104885900,43.3867104200,-34.4590721731,-4264.50,Maine ADCIRC model
-70.4104911600,43.3867124200,-34.4689619875,-4263.50,Maine ADCIRC model
-70.4104937400,43.3867144200,-34.4788596144,-4262.50,Maine ADCIRC model
-70.4104963100,43.3867164200,-34.4887494288,-4261.50,Maine ADCIRC model
-70.4104988800,43.3867184300,-34.4986786532,-4260.50,Maine ADCIRC model
-70.4105014600,43.3867204300,-34.5085762802,-4259.50,Maine ADCIRC model
-70.4105040300,43.3867224300,-34.5184660946,-4258.50,Maine ADCIRC model
-70.4105066000,43.3867244300,-34.5283559090,-4257.50,Maine ADCIRC model
-70.4105091800,43.3867264300,-34.5382535359,-4256.50,Maine ADCIRC model
-70.4105117500,43.3867284300,-34.5481433503,-4255.50,Maine ADCIRC model
-70.4105143200,43.3867304300,-34.5580331647,-4254.50,Maine ADCIRC model
-70.4105169000,43.3867324300,-34.5679307917,-4253.50,Maine ADCIRC model
-70.4105194700,43.3867344300,-34.5778206061,-4252.50,Maine ADCIRC model
-70.4105220500,43.3867364400,-34.5877576430,-4251.50,Maine ADCIRC model
-70.4105246200,43.3867384400,-34.5976474574,-4250.50,Maine ADCIRC model
-70.4105271900,43.3867404400,-34.6075372718,-4249.50,Maine ADCIRC model
-70.4105297700,43.3867424400,-34.6174348987,-4248.50,Maine ADCIRC model
-70.4105323400,43.3867444400,-34.6273247132,-4247.50,Maine ADCIRC model
-70.4105349100,43.3867464400,-34.6372145276,-4246.50,Maine ADCIRC model
-70.4105374900,43.3867484400,-34.6471121545,-4245.50,Maine ADCIRC model
-70.4105400600,43.3867504400,-34.6570019689,-4244.50,Maine ADCIRC model
-70.4105426300,43.3867524400,-34.6668917833,-4243.50,Maine ADCIRC model
-70.4105452100,43.3867544400,-34.6767894103,-4242.50,Maine ADCIRC model
-70.4105477800,43.3867564500,-34.6867186346,-4241.50,Maine ADCIRC model
-70.4105503500,43.3867584500,-34.6966084491,-4240.50,Maine ADCIRC model
-70.4105529300,43.3867604500,-34.7065060760,-4239.50,Maine ADCIRC model
-70.4105555000,43.3867624500,-34.7163958904,-4238.50,Maine ADCIRC model
-70.4105580700,43.3867644500,-34.7262857048,-4237.50,Maine ADCIRC model
-70.4105606500,43.3867664500,-34.7361833318,-4236.50,Maine ADCIRC model
-70.4105632200,43.3867684500,-34.7460731462,-4235.50,Maine ADCIRC model
-70.4105658000,43.3867704500,-34.7559707731,-4234.50,Maine ADCIRC model
-70.4105683700,43.3867724500,-34.7658605875,-4233.50,Maine ADCIRC model
-70.4105709400,43.3867744600,-34.7757898119,-4232.50,Maine ADCIRC model
-70.4105735200,43.3867764600,-34.7856874388,-4231.50,Maine ADCIRC model
-70.4105760900,43.3867784600,-34.7955772533,-4230.50,Maine ADCIRC model
-70.4105786600,43.3867804600,-34.8054670676,-4229.50,Maine ADCIRC model
-70.4105812400,43.3867824600,-34.8153646946,-4228.50,Maine ADCIRC model
-70.4105838100,43.3867844600,-34.8252545090,-4227.50,Maine ADCIRC model
-70.4105863800,43.3867864600,-34.8351443234,-4226.50,Maine ADCIRC model
-70.4105889600,43.3867884600,-34.8450419503,-4225.50,Maine ADCIRC model
-70.4105915300,43.3867904600,-34.8549317648,-4224.50,Maine ADCIRC model
-70.4105941000,43.3867924600,-34.8648215792,-4223.50,Maine ADCIRC model
-70.4105966800,43.3867944700,-34.8747586161,-4222.50,Maine ADCIRC model
-70.4105992500,43.3867964700,-34.8846484305,-4221.50,Maine ADCIRC model
-70.4106018300,43.3867984700,-34.8945460574,-4220.50,Maine ADCIRC model
-70.4106044000,43.3868004700,-34.9044358718,-4219.50,Maine ADCIRC model
-70.4106069700,43.3868024700,-34.9143256862,-4218.50,Maine ADCIRC model
-70.4106095500,43.3868044700,-34.9242233132,-4217.50,Maine ADCIRC model
-70.4106121200,43.3868064700,-34.9341131276,-4216.50,Maine ADCIRC model
-70.4106146900,43.3868084700,-34.9440029420,-4215.50,Maine ADCIRC model
-70.4106172700,43.3868104700,-34.9539005689,-4214.50,Maine ADCIRC model
-70.4106198400,43.3868124800,-34.9638297933,-4213.50,Maine ADCIRC model
-70.4106224100,43.3868144800,-34.9737196077,-4212.50,Maine ADCIRC model
-70.4106249900,43.3868164800,-34.9836172347,-4211.50,Maine ADCIRC model
-70.4106275600,43.3868184800,-34.9935070491,-4210.50,Maine ADCIRC model
-70.4106301300,43.3868204800,-35.0033968635,-4209.50,Maine ADCIRC model
-70.4106327100,43.3868224800,-35.0132944904,-4208.50,Maine ADCIRC model
-70.4106352800,43.3868244800,-35.0231843048,-4207.50,Maine ADCIRC model
-70.4106378500,43.3868264800,-35.0330741193,-4206.50,Maine ADCIRC model
-70.4106404300,43.3868284800,-35.0429717462,-4205.50,Maine ADCIRC model
-70.4106430000,43.3868304800,-35.0528615606,-4204.50,Maine ADCIRC model
-70.4106455800,43.3868324900,-35.0627985975,-4203.50,Maine ADCIRC model
-70.4106481500,43.3868344900,-35.0726884119,-4202.50,Maine ADCIRC model
-70.4106507200,43.3868364900,-35.0825782263,-4201.50,Maine ADCIRC model
-70.4106533000,43.3868384900,-35.0924758533,-4200.50,Maine ADCIRC model
-70.4106558700,43.3868404900,-35.1023656677,-4199.50,Maine ADCIRC model
-70.4106584400,43.3868424900,-35.1122554821,-4198.50,Maine ADCIRC model
-70.4106610200,43.3868444900,-35.1221531090,-4197.50,Maine ADCIRC model
-70.4106635900,43.3868464900,-35.1320429234,-4196.50,Maine ADCIRC model
-70.4106661600,43.3868484900,-35.1419327378,-4195.50,Maine ADCIRC model
-70.4106687400,43.3868504900,-35.1518303648,-4194.50,Maine ADCIRC model
-70.4106713100,43.3868525000,-35.1617595892,-4193.50,Maine ADCIRC model
-70.4106738800,43.3868545000,-35.1716494036,-4192.50,Maine ADCIRC model
-70.4106764600,43.3868565000,-35.1815470305,-4191.50,Maine ADCIRC model
-70.4106790300,43.3868585000,-35.2044787931,-4190.50,Maine ADCIRC model
-70.4106816000,43.3868605000,-35.2278427797,-4189.50,Maine ADCIRC model
-70.4106841800,43.3868625000,-35.2512638288,-4188.50,Maine ADCIRC model
-70.4106867500,43.3868645000,-35.2746278154,-4187.50,Maine ADCIRC model
-70.4106893300,43.3868665000,-35.2980488645,-4186.50,Maine ADCIRC model
-70.4106919000,43.3868685000,-35.3214128511,-4185.50,Maine ADCIRC model
-70.4106944700,43.3868705100,-35.3448203324,-4184.50,Maine ADCIRC model
-70.4106970500,43.3868725100,-35.3682413815,-4183.50,Maine ADCIRC model
-70.4106996200,43.3868745100,-35.3916053682,-4182.50,Maine ADCIRC model
-70.4107021900,43.3868765100,-35.4149693548,-4181.50,Maine ADCIRC model
-70.4107047700,43.3868785100,-35.4383904038,-4180.50,Maine ADCIRC model
-70.4107073400,43.3868805100,-35.4617543905,-4179.50,Maine ADCIRC model
-70.4107099100,43.3868825100,-35.4851183771,-4178.50,Maine ADCIRC model
-70.4107124900,43.3868845100,-35.5085394262,-4177.50,Maine ADCIRC model
-70.4107150600,43.3868865100,-35.5319034128,-4176.50,Maine ADCIRC model
-70.4107176300,43.3868885100,-35.5552673994,-4175.50,Maine ADCIRC model
-70.4107202100,43.3868905200,-35.5787319432,-4174.50,Maine ADCIRC model
-70.4107227800,43.3868925200,-35.6020959299,-4173.50,Maine ADCIRC model
-70.4107253500,43.3868945200,-35.6254599165,-4172.50,Maine ADCIRC model
-70.4107279300,43.3868965200,-35.6488809655,-4171.50,Maine ADCIRC model
-70.4107305000,43.3868985200,-35.6722449522,-4170.50,Maine ADCIRC model
-70.4107330800,43.3869005200,-35.6956660013,-4169.50,Maine ADCIRC model
-70.4107356500,43.3869025200,-35.7190299879,-4168.50,Maine ADCIRC model
-70.4107382200,43.3869045200,-35.7423939745,-4167.50,Maine ADCIRC model
-70.4107408000,43.3869065200,-35.7658150236,-4166.50,Maine ADCIRC model
-70.4107433700,43.3869085300,-35.7892225050,-4165.50,Maine ADCIRC model
-70.4107459400,43.3869105300,-35.8125864916,-4164.50,Maine ADCIRC model
