X,Y,Z,STA,source
-70.5744032200,43.3161878500,-0.5577428000,3911.00,2011USACEMaine
-70.5744210200,43.3161922600,-0.1312336000,3916.00,2011USACEMaine
-70.5744405930,43.3161971000,-0.1968504000,3921.50,2011USACEMaine
-70.5744637300,43.3162028300,4.2322836000,3928.00,2011USACEMaine
-70.5744708500,43.3162045900,3.4120736000,3930.00,2011USACEMaine
-70.5744904200,43.3162094300,-0.1968504000,3935.50,2011USACEMaine
-70.5745153367,43.3162156000,4.0026248000,3942.50,2011USACEMaine
-70.5745438100,43.3162226462,-0.0656168000,3950.50,2011USACEMaine
-70.5746043158,43.3162376204,5.0524936000,3967.50,2011USACEMaine
-70.5746577000,43.3162508300,4.8228348000,3982.50,2011USACEMaine
-70.5746843989,43.3162574400,0.4593176000,3990.00,2011USACEMaine
-70.5747075300,43.3162631650,3.8713912000,3996.50,2011USACEMaine
-70.5747199900,43.3162662500,3.8057744000,4000.00,2011USACEMaine
-70.5747342300,43.3162697700,3.8713912000,4004.00,2011USACEMaine
-70.5747698180,43.3162785807,3.7073492000,4014.00,2011USACEMaine
-70.5748143100,43.3162895900,3.8713912000,4026.50,2011USACEMaine
-70.5748392200,43.3162957600,3.5761156000,4033.50,2011USACEMaine
-70.5748623600,43.3163014814,1.4763780000,4040.00,2011USACEMaine
-70.5748801500,43.3163058900,2.1653544000,4045.00,2011USACEMaine
-70.5748979500,43.3163102900,3.5104988000,4050.00,2011USACEMaine
-70.5749282013,43.3163177800,3.6417324000,4058.50,2011USACEMaine
-70.5749549000,43.3163243860,4.0354332000,4066.00,2011USACEMaine
-70.5749833700,43.3163314311,4.3963256000,4074.00,2011USACEMaine
-70.5750082833,43.3163376000,5.1509188000,4081.00,2011USACEMaine
-70.5750296400,43.3163428814,5.0524936000,4087.00,2011USACEMaine
-70.5750527750,43.3163486100,4.0026248000,4093.50,2011USACEMaine
-70.5750687900,43.3163525700,3.7401576000,4098.00,2011USACEMaine
-70.5750883683,43.3163574200,4.0354332000,4103.50,2011USACEMaine
-70.5751079400,43.3163622600,3.9370080000,4109.00,2011USACEMaine
-70.5751257400,43.3163666680,3.8713912000,4114.00,2011USACEMaine
-70.5751399800,43.3163701900,3.9370080000,4118.00,2011USACEMaine
-70.5751595500,43.3163750340,3.8057744000,4123.50,2011USACEMaine
-70.5751987020,43.3163847240,3.8713912000,4134.50,2011USACEMaine
-70.5752218400,43.3163904500,3.9370080000,4141.00,2011USACEMaine
-70.5752289567,43.3163922100,4.0026248000,4143.00,2011USACEMaine
-70.5752520900,43.3163979375,4.9212600000,4149.50,2011USACEMaine
-70.5752876820,43.3164067450,4.3963256000,4159.50,2011USACEMaine
-70.5753161600,43.3164137900,5.1509188000,4167.50,2011USACEMaine
-70.5753428500,43.3164203989,5.3477692000,4175.00,2011USACEMaine
-70.5753784411,43.3164292067,4.9212600000,4185.00,2011USACEMaine
-70.5754122550,43.3164375738,4.2322836000,4194.50,2011USACEMaine
-70.5754407300,43.3164446200,4.0354332000,4202.50,2011USACEMaine
-70.5754567500,43.3164485900,4.6916012000,4207.00,2011USACEMaine
-70.5754656400,43.3164507900,4.7572180000,4209.50,2011USACEMaine
-70.5754781000,43.3164538700,4.4619424000,4213.00,2011USACEMaine
-70.5755030156,43.3164600367,4.5275592000,4220.00,2011USACEMaine
-70.5755350500,43.3164679629,4.6259844000,4229.00,2011USACEMaine
-70.5755635200,43.3164750100,5.3477692000,4237.00,2011USACEMaine
-70.5755848800,43.3164802967,4.1010500000,4243.00,2011USACEMaine
-70.5755955500,43.3164829400,3.5761156000,4246.00,2011USACEMaine
-70.5756222492,43.3164895442,3.8713912000,4253.50,2011USACEMaine
-70.5756489400,43.3164961500,5.0853020000,4261.00,2011USACEMaine
