X,Y,Z,STA,source
-69.9005515100,43.7889233200,-9.9880154690,-1631.50,Maine ADCIRC model
-69.9005479200,43.7889224300,-9.9908040076,-1630.50,Maine ADCIRC model
-69.9005443400,43.7889215400,-9.9935832284,-1629.50,Maine ADCIRC model
-69.9005407600,43.7889206500,-9.9963624491,-1628.50,Maine ADCIRC model
-69.9005371700,43.7889197600,-9.9991509877,-1627.50,Maine ADCIRC model
-69.9005335900,43.7889188700,-10.0019302084,-1626.50,Maine ADCIRC model
-69.9005300100,43.7889179800,-10.0047094291,-1625.50,Maine ADCIRC model
-69.9005264200,43.7889170900,-10.0074979677,-1624.50,Maine ADCIRC model
-69.9005228400,43.7889162000,-10.0102771885,-1623.50,Maine ADCIRC model
-69.9005192600,43.7889153100,-10.0130564092,-1622.50,Maine ADCIRC model
-69.9005156700,43.7889144200,-10.0158449478,-1621.50,Maine ADCIRC model
-69.9005120900,43.7889135300,-10.0186241685,-1620.50,Maine ADCIRC model
-69.9005085000,43.7889126500,-10.0214189609,-1619.50,Maine ADCIRC model
-69.9005049200,43.7889117600,-10.0241981816,-1618.50,Maine ADCIRC model
-69.9005013400,43.7889108700,-10.0269774023,-1617.50,Maine ADCIRC model
-69.9004977500,43.7889099800,-10.0297659409,-1616.50,Maine ADCIRC model
-69.9004941700,43.7889090900,-10.0325451616,-1615.50,Maine ADCIRC model
-69.9004905900,43.7889082000,-10.0353243824,-1614.50,Maine ADCIRC model
-69.9004870000,43.7889073100,-10.0381129210,-1613.50,Maine ADCIRC model
-69.9004834200,43.7889064200,-10.0408921417,-1612.50,Maine ADCIRC model
-69.9004798400,43.7889055300,-10.0436713624,-1611.50,Maine ADCIRC model
-69.9004762500,43.7889046400,-10.0464599010,-1610.50,Maine ADCIRC model
-69.9004726700,43.7889037500,-10.0492391218,-1609.50,Maine ADCIRC model
-69.9004690900,43.7889028600,-10.0520183425,-1608.50,Maine ADCIRC model
-69.9004655000,43.7889019700,-10.0548068811,-1607.50,Maine ADCIRC model
-69.9004619200,43.7889010800,-10.0575861018,-1606.50,Maine ADCIRC model
-69.9004583400,43.7889001900,-10.0612759024,-1605.50,Maine ADCIRC model
-69.9004547500,43.7888993000,-10.0651612415,-1604.50,Maine ADCIRC model
-69.9004511700,43.7888984100,-10.0690351312,-1603.50,Maine ADCIRC model
-69.9004475800,43.7888975200,-10.0729204703,-1602.50,Maine ADCIRC model
-69.9004440000,43.7888966300,-10.0767943600,-1601.50,Maine ADCIRC model
-69.9004404200,43.7888957400,-10.0806682497,-1600.50,Maine ADCIRC model
-69.9004368300,43.7888948500,-10.0846565645,-1599.50,Maine ADCIRC model
-69.9004332500,43.7888939600,-10.0910605960,-1598.50,Maine ADCIRC model
-69.9004296700,43.7888930700,-10.0974646275,-1597.50,Maine ADCIRC model
-69.9004260800,43.7888921800,-10.1038877012,-1596.50,Maine ADCIRC model
-69.9004225000,43.7888912900,-10.1102917327,-1595.50,Maine ADCIRC model
-69.9004189200,43.7888904000,-10.1166957642,-1594.50,Maine ADCIRC model
-69.9004153300,43.7888895200,-10.1231234794,-1593.50,Maine ADCIRC model
-69.9004117500,43.7888886300,-10.1295275108,-1592.50,Maine ADCIRC model
-69.9004081700,43.7888877400,-10.1359315423,-1591.50,Maine ADCIRC model
-69.9004045800,43.7888868500,-10.1423546161,-1590.50,Maine ADCIRC model
-69.9004010000,43.7888859600,-10.1487586476,-1589.50,Maine ADCIRC model
-69.9003974200,43.7888850700,-10.1551626790,-1588.50,Maine ADCIRC model
-69.9003938300,43.7888841800,-10.1615857528,-1587.50,Maine ADCIRC model
-69.9003902500,43.7888832900,-10.1679897843,-1586.50,Maine ADCIRC model
-69.9003866700,43.7888824000,-10.1743938157,-1585.50,Maine ADCIRC model
-69.9003830800,43.7888815100,-10.1808168895,-1584.50,Maine ADCIRC model
-69.9003795000,43.7888806200,-10.1872209210,-1583.50,Maine ADCIRC model
-69.9003759100,43.7888797300,-10.1936439947,-1582.50,Maine ADCIRC model
-69.9003723300,43.7888788400,-10.2000480262,-1581.50,Maine ADCIRC model
-69.9003687500,43.7888779500,-10.2064520577,-1580.50,Maine ADCIRC model
-69.9003651600,43.7888770600,-10.2128751314,-1579.50,Maine ADCIRC model
-69.9003615800,43.7888761700,-10.2192791629,-1578.50,Maine ADCIRC model
-69.9003580000,43.7888752800,-10.2256831944,-1577.50,Maine ADCIRC model
-69.9003544100,43.7888743900,-10.2321062681,-1576.50,Maine ADCIRC model
-69.9003508300,43.7888735000,-10.2385102996,-1575.50,Maine ADCIRC model
