header
IE0.0    -6.5279       1       1 9.0347  11.2956 12.8      56.14   56.14
IF538.1  5.4229     0.00 9.3287     0.00    0.00    0.00    0.00    0.00
IF541.3  5.2467     0.00 9.3493     0.00    0.00    0.00    0.00    0.00
IF544.6  5.1929     0.00 9.3633     0.00    0.00    0.00    0.00    0.00
IF547.9  5.2638     0.00 9.3725     0.00    0.00    0.00    0.00    0.00
IF551.2  5.3283     0.00 9.381      0.00    0.00    0.00    0.00    0.00
IF554.5  5.4479     0.00 9.3879     0.00    0.00    0.00    0.00    0.00
IF557.7  5.6045     0.00 9.3951     0.00    0.00    0.00    0.00    0.00
IF561.0  5.597      0.00 9.4046     0.00    0.00    0.00    0.00    0.00
IF564.3  5.622      0.00 9.4125     0.00    0.00    0.00    0.00    0.00
IF567.6  5.7168     0.00 9.4187     0.00    0.00    0.00    0.00    0.00
IF570.9  5.7783     0.00 9.4253     0.00    0.00    0.00    0.00    0.00
IF574.1  5.9873     0.00 9.4298     0.00    0.00    0.00    0.00    0.00
IF577.4  5.9023     0.00 9.4393     0.00    0.00    0.00    0.00    0.00
IF580.7  5.764      0.00 9.4484     0.00    0.00    0.00    0.00    0.00
IF584.0  5.8965     0.00 9.4514     0.00    0.00    0.00    0.00    0.00
IF587.3  5.9856     0.00 9.4551     0.00    0.00    0.00    0.00    0.00
IF590.5  6.0061     0.00 9.46       0.00    0.00    0.00    0.00    0.00
IF593.8  6.0266     0.00 9.465      0.00    0.00    0.00    0.00    0.00
IF597.1  6.0587     0.00 9.4691     0.00    0.00    0.00    0.00    0.00
IF600.4  6.1415     0.00 9.472      0.00    0.00    0.00    0.00    0.00
IF603.7  6.302      0.00 9.4743     0.00    0.00    0.00    0.00    0.00
IF607.0  6.6836     0.00 9.4744     0.00    0.00    0.00    0.00    0.00
IF610.2  6.5688     0.00 9.4848     0.00    0.00    0.00    0.00    0.00
IF613.5  6.454      0.00 9.4933     0.00    0.00    0.00    0.00    0.00
IF616.8  6.6205     0.00 9.4956     0.00    0.00    0.00    0.00    0.00
IF620.1  6.8358     0.00 9.4977     0.00    0.00    0.00    0.00    0.00
IF623.4  7.0511     0.00 9.5015     0.00    0.00    0.00    0.00    0.00
IF626.6  7.335      0.00 9.5071     0.00    0.00    0.00    0.00    0.00
IF629.9  7.622      0.00 9.5157     0.00    0.00    0.00    0.00    0.00
