X,Y,Z,STA,source
-70.3634446100,43.4336333800,-34.7741967259,-1445.00,Maine ADCIRC model
-70.3634477300,43.4336349100,-34.7615309076,-1444.00,Maine ADCIRC model
-70.3634508600,43.4336364400,-34.7488448230,-1443.00,Maine ADCIRC model
-70.3634539800,43.4336379600,-34.7362204604,-1442.00,Maine ADCIRC model
-70.3634571100,43.4336394900,-34.7235343758,-1441.00,Maine ADCIRC model
-70.3634602400,43.4336410200,-34.7108482912,-1440.00,Maine ADCIRC model
-70.3634633600,43.4336425500,-34.6981824729,-1439.00,Maine ADCIRC model
-70.3634664900,43.4336440800,-34.6854963883,-1438.00,Maine ADCIRC model
-70.3634696100,43.4336456100,-34.6728305700,-1437.00,Maine ADCIRC model
-70.3634727400,43.4336471400,-34.6601444854,-1436.00,Maine ADCIRC model
-70.3634758700,43.4336486700,-34.6474584008,-1435.00,Maine ADCIRC model
-70.3634789900,43.4336502000,-34.6347925825,-1434.00,Maine ADCIRC model
-70.3634821200,43.4336517200,-34.6221479536,-1433.00,Maine ADCIRC model
-70.3634852400,43.4336532500,-34.6094821353,-1432.00,Maine ADCIRC model
-70.3634883700,43.4336547800,-34.5967960507,-1431.00,Maine ADCIRC model
-70.3634915000,43.4336563100,-34.5841099661,-1430.00,Maine ADCIRC model
-70.3634946200,43.4336578400,-34.5714441478,-1429.00,Maine ADCIRC model
-70.3634977500,43.4336593700,-34.5587580632,-1428.00,Maine ADCIRC model
-70.3635008800,43.4336609000,-34.5460719786,-1427.00,Maine ADCIRC model
-70.3635040000,43.4336624300,-34.5334061603,-1426.00,Maine ADCIRC model
-70.3635071300,43.4336639600,-34.5207200757,-1425.00,Maine ADCIRC model
-70.3635102500,43.4336654800,-34.5080957131,-1424.00,Maine ADCIRC model
-70.3635133800,43.4336670100,-34.4954096285,-1423.00,Maine ADCIRC model
-70.3635165100,43.4336685400,-34.4827235439,-1422.00,Maine ADCIRC model
-70.3635196300,43.4336700700,-34.4700577256,-1421.00,Maine ADCIRC model
-70.3635227600,43.4336716000,-34.4573716410,-1420.00,Maine ADCIRC model
-70.3635258800,43.4336731300,-34.4447058227,-1419.00,Maine ADCIRC model
-70.3635290100,43.4336746600,-34.4320197381,-1418.00,Maine ADCIRC model
-70.3635321400,43.4336761900,-34.4193336535,-1417.00,Maine ADCIRC model
-70.3635352600,43.4336777100,-34.4067092909,-1416.00,Maine ADCIRC model
-70.3635383900,43.4336792400,-34.3940232063,-1415.00,Maine ADCIRC model
-70.3635415100,43.4336807700,-34.3813573880,-1414.00,Maine ADCIRC model
-70.3635446400,43.4336823000,-34.3686713034,-1413.00,Maine ADCIRC model
-70.3635477700,43.4336838300,-34.3559852188,-1412.00,Maine ADCIRC model
-70.3635508900,43.4336853600,-34.3433194005,-1411.00,Maine ADCIRC model
-70.3635540200,43.4336868900,-34.3306333159,-1410.00,Maine ADCIRC model
-70.3635571400,43.4336884200,-34.3164913170,-1409.00,Maine ADCIRC model
-70.3635602700,43.4336899500,-34.3003734202,-1408.00,Maine ADCIRC model
-70.3635634000,43.4336914700,-34.2842961408,-1407.00,Maine ADCIRC model
-70.3635665200,43.4336930000,-34.2682098844,-1406.00,Maine ADCIRC model
-70.3635696500,43.4336945300,-34.2520919876,-1405.00,Maine ADCIRC model
-70.3635727700,43.4336960600,-34.2360057311,-1404.00,Maine ADCIRC model
-70.3635759000,43.4336975900,-34.2198878343,-1403.00,Maine ADCIRC model
-70.3635790300,43.4336991200,-34.2037699376,-1402.00,Maine ADCIRC model
-70.3635821500,43.4337006500,-34.1876836811,-1401.00,Maine ADCIRC model
-70.3635852800,43.4337021800,-34.1715657843,-1400.00,Maine ADCIRC model
-70.3635884000,43.4337037000,-34.1555201453,-1399.00,Maine ADCIRC model
-70.3635915300,43.4337052300,-34.1394022485,-1398.00,Maine ADCIRC model
-70.3635946600,43.4337067600,-34.1232843517,-1397.00,Maine ADCIRC model
-70.3635977800,43.4337082900,-34.1071980952,-1396.00,Maine ADCIRC model
-70.3636009100,43.4337098200,-34.0910801984,-1395.00,Maine ADCIRC model
-70.3636040400,43.4337113500,-34.0749623016,-1394.00,Maine ADCIRC model
-70.3636071600,43.4337128800,-34.0588760452,-1393.00,Maine ADCIRC model
-70.3636102900,43.4337144100,-34.0427581484,-1392.00,Maine ADCIRC model
-70.3636134100,43.4337159400,-34.0266718920,-1391.00,Maine ADCIRC model
-70.3636165400,43.4337174600,-34.0105946126,-1390.00,Maine ADCIRC model
-70.3636196700,43.4337189900,-33.9944767157,-1389.00,Maine ADCIRC model
-70.3636227900,43.4337205200,-33.9783904593,-1388.00,Maine ADCIRC model
-70.3636259200,43.4337220500,-33.9622725625,-1387.00,Maine ADCIRC model
-70.3636290400,43.4337235800,-33.9461863061,-1386.00,Maine ADCIRC model
-70.3636321700,43.4337251100,-33.9300684093,-1385.00,Maine ADCIRC model
-70.3636353000,43.4337266400,-33.9139505125,-1384.00,Maine ADCIRC model
-70.3636384200,43.4337281700,-33.8978642560,-1383.00,Maine ADCIRC model
-70.3636415500,43.4337296900,-33.8817869767,-1382.00,Maine ADCIRC model
-70.3636446700,43.4337312200,-33.8657007202,-1381.00,Maine ADCIRC model
