X,Y,Z,STA
-70.3527300000,43.4620680000,-24.5650112542,-5834.00
-70.3527335400,43.4620670600,-24.5401809400,-5833.00
-70.3527370800,43.4620661200,-24.5153506260,-5832.00
-70.3527406100,43.4620651700,-24.4906059440,-5831.00
-70.3527441500,43.4620642300,-24.4657756299,-5830.00
-70.3527476900,43.4620632800,-24.4409575557,-5829.00
-70.3527512200,43.4620623400,-24.4162006338,-5828.00
-70.3527547600,43.4620614000,-24.3913703198,-5827.00
-70.3527582900,43.4620604500,-24.3666256378,-5826.00
-70.3527618300,43.4620595100,-24.3417953237,-5825.00
-70.3527653700,43.4620585600,-24.3169772495,-5824.00
-70.3527689000,43.4620576200,-24.2922203276,-5823.00
-70.3527724400,43.4620566800,-24.2673900136,-5822.00
-70.3527759800,43.4620557300,-24.2425719393,-5821.00
-70.3527795100,43.4620547900,-24.2178150175,-5820.00
-70.3527830500,43.4620538400,-24.1929969433,-5819.00
-70.3527865900,43.4620529000,-24.1681666292,-5818.00
-70.3527901200,43.4620519600,-24.1434097074,-5817.00
-70.3527936600,43.4620510100,-24.1185916331,-5816.00
-70.3527972000,43.4620500700,-24.0937613190,-5815.00
-70.3528007300,43.4620491200,-24.0690166371,-5814.00
-70.3528042700,43.4620481800,-24.0441863230,-5813.00
-70.3528078100,43.4620472400,-24.0193560089,-5812.00
-70.3528113400,43.4620462900,-23.9946113269,-5811.00
-70.3528148800,43.4620453500,-23.9697810128,-5810.00
-70.3528184200,43.4620444000,-23.9449629385,-5809.00
-70.3528219500,43.4620434600,-23.9202060167,-5808.00
-70.3528254900,43.4620425200,-23.8953757026,-5807.00
-70.3528290300,43.4620415700,-23.8705576285,-5806.00
-70.3528325600,43.4620406300,-23.8458007066,-5805.00
-70.3528361000,43.4620396800,-23.8209826323,-5804.00
-70.3528396300,43.4620387400,-23.7962257105,-5803.00
-70.3528431700,43.4620378000,-23.7713953964,-5802.00
-70.3528467100,43.4620368500,-23.7465773223,-5801.00
-70.3528502400,43.4620359100,-23.7218204004,-5800.00
-70.3528537800,43.4620349600,-23.6970023261,-5799.00
-70.3528573200,43.4620340200,-23.6721720121,-5798.00
-70.3528608500,43.4620330800,-23.6474150902,-5797.00
-70.3528643900,43.4620321300,-23.6225970161,-5796.00
-70.3528679300,43.4620311900,-23.5977667019,-5795.00
-70.3528714600,43.4620302400,-23.5730220199,-5794.00
-70.3528750000,43.4620293000,-23.5481917059,-5793.00
-70.3528785400,43.4620283600,-23.5233613917,-5792.00
-70.3528820700,43.4620274100,-23.4986167097,-5791.00
-70.3528856100,43.4620264700,-23.4737863957,-5790.00
-70.3528891500,43.4620255200,-23.4489683215,-5789.00
-70.3528926800,43.4620245800,-23.4242113997,-5788.00
-70.3528962200,43.4620236300,-23.3993933254,-5787.00
-70.3528997500,43.4620226900,-23.3746364035,-5786.00
-70.3529032900,43.4620217500,-23.3498060895,-5785.00
-70.3529068300,43.4620208000,-23.3249880153,-5784.00
-70.3529103600,43.4620198600,-23.3002310935,-5783.00
-70.3529139000,43.4620189100,-23.2754130192,-5782.00
-70.3529174400,43.4620179700,-23.2505827051,-5781.00
-70.3529209700,43.4620170300,-23.2258257833,-5780.00
-70.3529245100,43.4620160800,-23.2010077091,-5779.00
-70.3529280500,43.4620151400,-23.1761773949,-5778.00
-70.3529315800,43.4620141900,-23.1514327130,-5777.00
-70.3529351200,43.4620132500,-23.1266023989,-5776.00
-70.3529386500,43.4620123000,-23.1018577170,-5775.00
-70.3529421900,43.4620113600,-23.0770274029,-5774.00
-70.3529457300,43.4620104200,-23.0521970887,-5773.00
-70.3529492600,43.4620094700,-23.0274524068,-5772.00
-70.3529528000,43.4620085300,-23.0026220927,-5771.00
-70.3529563400,43.4620075800,-22.9778040184,-5770.00
-70.3529598700,43.4620066400,-22.9530470966,-5769.00
-70.3529634100,43.4620056900,-22.9282290224,-5768.00
-70.3529669500,43.4620047500,-22.9033987083,-5767.00
-70.3529704800,43.4620038100,-22.8786417865,-5766.00
-70.3529740200,43.4620028600,-22.8538237122,-5765.00
-70.3529775600,43.4620019200,-22.8289933982,-5764.00
-70.3529810900,43.4620009700,-22.8042487162,-5763.00
-70.3529846300,43.4620000300,-22.7794184021,-5762.00
-70.3529881600,43.4619990900,-22.7546614803,-5761.00
-70.3529917000,43.4619981400,-22.7298434060,-5760.00
-70.3529952400,43.4619972000,-22.7050130920,-5759.00
-70.3529987700,43.4619962500,-22.6802684100,-5758.00
-70.3530023100,43.4619953100,-22.6554380959,-5757.00
-70.3530058500,43.4619943600,-22.6306200217,-5756.00
-70.3530093800,43.4619934200,-22.6058630998,-5755.00
-70.3530129200,43.4619924800,-22.5810327858,-5754.00
-70.3530164600,43.4619915300,-22.5562147115,-5753.00
-70.3530199900,43.4619905900,-22.5314577896,-5752.00
-70.3530235300,43.4619896400,-22.5066397154,-5751.00
-70.3530270600,43.4619887000,-22.4818827936,-5750.00
-70.3530306000,43.4619877600,-22.4570524795,-5749.00
-70.3530341400,43.4619868100,-22.4322344053,-5748.00
-70.3530376700,43.4619858700,-22.4074774834,-5747.00
-70.3530412100,43.4619849200,-22.3826594092,-5746.00
-70.3530447500,43.4619839800,-22.3578290952,-5745.00
-70.3530482800,43.4619830300,-22.3330844132,-5744.00
-70.3530518200,43.4619820900,-22.3082540991,-5743.00
-70.3530553600,43.4619811500,-22.2834237850,-5742.00
-70.3530588900,43.4619802000,-22.2586791030,-5741.00
-70.3530624300,43.4619792600,-22.2338487890,-5740.00
-70.3530659600,43.4619783100,-22.2091041070,-5739.00
-70.3530695000,43.4619773700,-22.1842737929,-5738.00
-70.3530730400,43.4619764200,-22.1594557187,-5737.00
-70.3530765700,43.4619754800,-22.1346987968,-5736.00
-70.3530801100,43.4619745400,-22.1098684828,-5735.00
-70.3530836500,43.4619735900,-22.0850504085,-5734.00
-70.3530871800,43.4619726500,-22.0602934866,-5733.00
-70.3530907200,43.4619717000,-22.0354754125,-5732.00
-70.3530942600,43.4619707600,-22.0106450983,-5731.00
-70.3530977900,43.4619698200,-21.9858881765,-5730.00
-70.3531013300,43.4619688700,-21.9610701023,-5729.00
-70.3531048700,43.4619679300,-21.9362397882,-5728.00
-70.3531084000,43.4619669800,-21.9114951063,-5727.00
-70.3531119400,43.4619660400,-21.8866647921,-5726.00
-70.3531154700,43.4619650900,-21.8619201101,-5725.00
-70.3531190100,43.4619641500,-21.8370897961,-5724.00
-70.3531225500,43.4619632100,-21.8122594820,-5723.00
-70.3531260800,43.4619622600,-21.7875148001,-5722.00
-70.3531296200,43.4619613200,-21.7626844859,-5721.00
-70.3531331600,43.4619603700,-21.7378664117,-5720.00
-70.3531366900,43.4619594300,-21.7131094899,-5719.00
-70.3531402300,43.4619584800,-21.6882914157,-5718.00
-70.3531437700,43.4619575400,-21.6634611015,-5717.00
-70.3531473000,43.4619566000,-21.6461231201,-5716.00
-70.3531508400,43.4619556500,-21.6448026470,-5715.00
-70.3531543700,43.4619547100,-21.6434753887,-5714.00
-70.3531579100,43.4619537600,-21.6421549155,-5713.00
-70.3531614500,43.4619528200,-21.6408200701,-5712.00
-70.3531649800,43.4619518800,-21.6394928118,-5711.00
-70.3531685200,43.4619509300,-21.6381723387,-5710.00
-70.3531720600,43.4619499900,-21.6368374932,-5709.00
-70.3531755900,43.4619490400,-21.6355246072,-5708.00
-70.3531791300,43.4619481000,-21.6341897618,-5707.00
-70.3531826700,43.4619471500,-21.6328692886,-5706.00
-70.3531862000,43.4619462100,-21.6315420303,-5705.00
-70.3531897400,43.4619452700,-21.6302071849,-5704.00
-70.3531932700,43.4619443200,-21.6288942989,-5703.00
-70.3531968100,43.4619433800,-21.6275594535,-5702.00
-70.3532003500,43.4619424300,-21.6262389803,-5701.00
-70.3532038800,43.4619414900,-21.6249117220,-5700.00
-70.3532074200,43.4619405500,-21.6235768766,-5699.00
-70.3532109600,43.4619396000,-21.6222564034,-5698.00
-70.3532144900,43.4619386600,-21.6209291451,-5697.00
-70.3532180300,43.4619377100,-21.6196086720,-5696.00
-70.3532215700,43.4619367700,-21.6182738266,-5695.00
-70.3532251000,43.4619358200,-21.6169609405,-5694.00
-70.3532286400,43.4619348800,-21.6156260951,-5693.00
-70.3532321700,43.4619339400,-21.6142988368,-5692.00
-70.3532357100,43.4619329900,-21.6129783637,-5691.00
-70.3532392500,43.4619320500,-21.6116435182,-5690.00
-70.3532427800,43.4619311000,-21.6103306322,-5689.00
-70.3532463200,43.4619301600,-21.6089957868,-5688.00
-70.3532498600,43.4619292100,-21.6076753137,-5687.00
-70.3532533900,43.4619282700,-21.6063480553,-5686.00
-70.3532569300,43.4619273300,-21.6050132099,-5685.00
-70.3532604700,43.4619263800,-21.6036927368,-5684.00
-70.3532640000,43.4619254400,-21.6023654785,-5683.00
-70.3532675400,43.4619244900,-21.6010450053,-5682.00
-70.3532710800,43.4619235500,-21.5997101599,-5681.00
-70.3532746100,43.4619226100,-21.5983829016,-5680.00
-70.3532781500,43.4619216600,-21.5970624285,-5679.00
-70.3532816800,43.4619207200,-21.5957351702,-5678.00
-70.3532852200,43.4619197700,-21.5944146970,-5677.00
-70.3532887600,43.4619188300,-21.5930798516,-5676.00
-70.3532922900,43.4619178800,-21.5917669656,-5675.00
-70.3532958300,43.4619169400,-21.5904321201,-5674.00
-70.3532993700,43.4619160000,-21.5890972747,-5673.00
-70.3533029000,43.4619150500,-21.5877843887,-5672.00
-70.3533064400,43.4619141100,-21.5864495433,-5671.00
-70.3533099800,43.4619131600,-21.5851290701,-5670.00
-70.3533135100,43.4619122200,-21.5838018118,-5669.00
-70.3533170500,43.4619112700,-21.5824813387,-5668.00
-70.3533205800,43.4619103300,-21.5811540804,-5667.00
-70.3533241200,43.4619093900,-21.5798192349,-5666.00
-70.3533276600,43.4619084400,-21.5784987618,-5665.00
-70.3533311900,43.4619075000,-21.5771715035,-5664.00
-70.3533347300,43.4619065500,-21.5758510304,-5663.00
-70.3533382700,43.4619056100,-21.5745161849,-5662.00
-70.3533418000,43.4619046700,-21.5731889266,-5661.00
-70.3533453400,43.4619037200,-21.5718684535,-5660.00
-70.3533488800,43.4619027800,-21.5705336080,-5659.00
-70.3533524100,43.4619018300,-21.5692207220,-5658.00
-70.3533559500,43.4619008900,-21.5678858766,-5657.00
-70.3533594800,43.4618999400,-21.5665729906,-5656.00
-70.3533630200,43.4618990000,-21.5652381452,-5655.00
-70.3533665600,43.4618980600,-21.5639032997,-5654.00
-70.3533700900,43.4618971100,-21.5625904137,-5653.00
-70.3533736300,43.4618961700,-21.5612555683,-5652.00
-70.3533771700,43.4618952200,-21.5599350951,-5651.00
-70.3533807000,43.4618942800,-21.5586078368,-5650.00
-70.3533842400,43.4618933400,-21.5572729914,-5649.00
-70.3533877800,43.4618923900,-21.5559525183,-5648.00
-70.3533913100,43.4618914500,-21.5546252599,-5647.00
-70.3533948500,43.4618905000,-21.5533047868,-5646.00
-70.3533983900,43.4618895600,-21.5519699414,-5645.00
-70.3534019200,43.4618886100,-21.5506570554,-5644.00
-70.3534054600,43.4618876700,-21.5493222099,-5643.00
-70.3534089900,43.4618867300,-21.5479949516,-5642.00
-70.3534125300,43.4618857800,-21.5466744785,-5641.00
-70.3534160700,43.4618848400,-21.5453396331,-5640.00
-70.3534196000,43.4618838900,-21.5440267471,-5639.00
-70.3534231400,43.4618829500,-21.5426919016,-5638.00
-70.3534266800,43.4618820000,-21.5413714285,-5637.00
-70.3534302100,43.4618810600,-21.5400441702,-5636.00
-70.3534337500,43.4618801200,-21.5387093247,-5635.00
-70.3534372900,43.4618791700,-21.5373888516,-5634.00
-70.3534408200,43.4618782300,-21.5360615933,-5633.00
-70.3534443600,43.4618772800,-21.5347411202,-5632.00
-70.3534478900,43.4618763400,-21.5334138618,-5631.00
-70.3534514300,43.4618754000,-21.5320790164,-5630.00
-70.3534549700,43.4618744500,-21.5307585433,-5629.00
-70.3534585000,43.4618735100,-21.5294312850,-5628.00
-70.3534620400,43.4618725600,-21.5281108118,-5627.00
-70.3534655800,43.4618716200,-21.5267759664,-5626.00
-70.3534691100,43.4618706700,-21.5254630804,-5625.00
-70.3534726500,43.4618697300,-21.5241282350,-5624.00
-70.3534761900,43.4618687900,-21.5227933895,-5623.00
-70.3534797200,43.4618678400,-21.5214805035,-5622.00
-70.3534832600,43.4618669000,-21.5201456581,-5621.00
-70.3534867900,43.4618659500,-21.5188327721,-5620.00
-70.3534903300,43.4618650100,-21.5174979266,-5619.00
-70.3534938700,43.4618640600,-21.5161774535,-5618.00
-70.3534974000,43.4618631200,-21.5148501952,-5617.00
-70.3535009400,43.4618621800,-21.5135153498,-5616.00
-70.3535044800,43.4618612300,-21.5121948766,-5615.00
-70.3535080100,43.4618602900,-21.5108676183,-5614.00
-70.3535115500,43.4618593400,-21.5095471452,-5613.00
-70.3535150900,43.4618584000,-21.5082122998,-5612.00
-70.3535186200,43.4618574600,-21.5068850414,-5611.00
-70.3535221600,43.4618565100,-21.5055645683,-5610.00
-70.3535256900,43.4618555700,-21.5042373100,-5609.00
-70.3535292300,43.4618546200,-21.5029168369,-5608.00
-70.3535327700,43.4618536800,-21.5015819914,-5607.00
-70.3535363000,43.4618527300,-21.5002691054,-5606.00
-70.3535398400,43.4618517900,-21.4989342600,-5605.00
-70.3535433800,43.4618508500,-21.4975994145,-5604.00
-70.3535469100,43.4618499000,-21.4962865285,-5603.00
-70.3535504500,43.4618489600,-21.4949516831,-5602.00
-70.3535539900,43.4618480100,-21.4936312100,-5601.00
-70.3535575200,43.4618470700,-21.4923039517,-5600.00
-70.3535610600,43.4618461300,-21.4909691062,-5599.00
-70.3535646000,43.4618451800,-21.4896486331,-5598.00
-70.3535681300,43.4618442400,-21.4883213748,-5597.00
-70.3535716700,43.4618432900,-21.4870009017,-5596.00
-70.3535752000,43.4618423500,-21.4856736433,-5595.00
-70.3535787400,43.4618414000,-21.4843531702,-5594.00
-70.3535822800,43.4618404600,-21.4830183248,-5593.00
-70.3535858100,43.4618395200,-21.4816910665,-5592.00
-70.3535893500,43.4618385700,-21.4803705933,-5591.00
-70.3535928900,43.4618376300,-21.4790357479,-5590.00
-70.3535964200,43.4618366800,-21.4777228619,-5589.00
-70.3535999600,43.4618357400,-21.4763880165,-5588.00
-70.3536035000,43.4618347900,-21.4750675433,-5587.00
-70.3536070300,43.4618338500,-21.4737402850,-5586.00
-70.3536105700,43.4618329100,-21.4724054396,-5585.00
-70.3536141000,43.4618319600,-21.4710925536,-5584.00
-70.3536176400,43.4618310200,-21.4697577081,-5583.00
-70.3536211800,43.4618300700,-21.4684372350,-5582.00
-70.3536247100,43.4618291300,-21.4671099767,-5581.00
-70.3536282500,43.4618281900,-21.4657751312,-5580.00
-70.3536317900,43.4618272400,-21.4644546581,-5579.00
-70.3536353200,43.4618263000,-21.4631273998,-5578.00
-70.3536388600,43.4618253500,-21.4560302406,-5577.00
-70.3536424000,43.4618244100,-21.4460147996,-5576.00
-70.3536459300,43.4618234600,-21.4360034622,-5575.00
-70.3536494700,43.4618225200,-21.4259880211,-5574.00
-70.3536530000,43.4618215800,-21.4159957970,-5573.00
-70.3536565400,43.4618206300,-21.4059612426,-5572.00
-70.3536600800,43.4618196900,-21.3959458016,-5571.00
-70.3536636100,43.4618187400,-21.3859344641,-5570.00
-70.3536671500,43.4618178000,-21.3759190231,-5569.00
-70.3536706900,43.4618168500,-21.3658844687,-5568.00
-70.3536742200,43.4618159100,-21.3558922446,-5567.00
-70.3536777600,43.4618149700,-21.3458768036,-5566.00
-70.3536813000,43.4618140200,-21.3358422492,-5565.00
-70.3536848300,43.4618130800,-21.3258500251,-5564.00
-70.3536883700,43.4618121300,-21.3158154707,-5563.00
-70.3536919100,43.4618111900,-21.3058000297,-5562.00
-70.3536954400,43.4618102500,-21.2958078056,-5561.00
-70.3536989800,43.4618093000,-21.2857732512,-5560.00
-70.3537025100,43.4618083600,-21.2757810270,-5559.00
-70.3537060500,43.4618074100,-21.2657464727,-5558.00
-70.3537095900,43.4618064700,-21.2557310317,-5557.00
-70.3537131200,43.4618055200,-21.2457196942,-5556.00
-70.3537166600,43.4618045800,-21.2357042532,-5555.00
-70.3537202000,43.4618036400,-21.2256888121,-5554.00
-70.3537237300,43.4618026900,-21.2156774747,-5553.00
-70.3537272700,43.4618017500,-21.2056620337,-5552.00
-70.3537308100,43.4618008000,-21.1956274793,-5551.00
-70.3537343400,43.4617998600,-21.1856352551,-5550.00
-70.3537378800,43.4617989200,-21.1756198141,-5549.00
-70.3537414100,43.4617979700,-21.1656084767,-5548.00
-70.3537449500,43.4617970300,-21.1555930356,-5547.00
-70.3537484900,43.4617960800,-21.1455584813,-5546.00
-70.3537520200,43.4617951400,-21.1355662571,-5545.00
-70.3537555600,43.4617941900,-21.1255317028,-5544.00
-70.3537591000,43.4617932500,-21.1155162617,-5543.00
-70.3537626300,43.4617923100,-21.1055240376,-5542.00
-70.3537661700,43.4617913600,-21.0954894832,-5541.00
-70.3537697100,43.4617904200,-21.0854740422,-5540.00
-70.3537732400,43.4617894700,-21.0754627048,-5539.00
-70.3537767800,43.4617885300,-21.0654472637,-5538.00
-70.3537803100,43.4617875800,-21.0554359263,-5537.00
-70.3537838500,43.4617866400,-21.0454204852,-5536.00
-70.3537873900,43.4617857000,-21.0354050442,-5535.00
-70.3537909200,43.4617847500,-21.0253937068,-5534.00
-70.3537944600,43.4617838100,-21.0153782657,-5533.00
-70.3537980000,43.4617828600,-21.0053437113,-5532.00
-70.3538015300,43.4617819200,-20.9953514872,-5531.00
-70.3538050700,43.4617809800,-20.9853360461,-5530.00
-70.3538086100,43.4617800300,-20.9753014918,-5529.00
-70.3538121400,43.4617790900,-20.9653092677,-5528.00
-70.3538156800,43.4617781400,-20.9512449857,-5527.00
-70.3538192200,43.4617772000,-20.9363275267,-5526.00
-70.3538227500,43.4617762500,-20.9214292146,-5525.00
-70.3538262900,43.4617753100,-20.9065117556,-5524.00
-70.3538298200,43.4617743700,-20.8916316119,-5523.00
-70.3538333600,43.4617734200,-20.8766959845,-5522.00
-70.3538369000,43.4617724800,-20.8617785254,-5521.00
-70.3538404300,43.4617715300,-20.8468802133,-5520.00
-70.3538439700,43.4617705900,-20.8319627543,-5519.00
-70.3538475100,43.4617696400,-20.8170271269,-5518.00
-70.3538510400,43.4617687000,-20.8021469832,-5517.00
-70.3538545800,43.4617677600,-20.7872295242,-5516.00
-70.3538581200,43.4617668100,-20.7722938968,-5515.00
-70.3538616500,43.4617658700,-20.7574137531,-5514.00
-70.3538651900,43.4617649200,-20.7424781257,-5513.00
-70.3538687200,43.4617639800,-20.7275979820,-5512.00
-70.3538722600,43.4617630400,-20.7126805229,-5511.00
-70.3538758000,43.4617620900,-20.6977448955,-5510.00
-70.3538793300,43.4617611500,-20.6828647518,-5509.00
-70.3538828700,43.4617602000,-20.6679291243,-5508.00
-70.3538864100,43.4617592600,-20.6530116653,-5507.00
-70.3538899400,43.4617583100,-20.6381133532,-5506.00
-70.3538934800,43.4617573700,-20.6231958942,-5505.00
-70.3538970200,43.4617564300,-20.6082784352,-5504.00
-70.3539005500,43.4617554800,-20.5933801231,-5503.00
-70.3539040900,43.4617545400,-20.5784626641,-5502.00
-70.3539076200,43.4617535900,-20.5635643520,-5501.00
-70.3539111600,43.4617526500,-20.5486468930,-5500.00
-70.3539147000,43.4617517100,-20.5337294339,-5499.00
-70.3539182300,43.4617507600,-20.5188311218,-5498.00
-70.3539217700,43.4617498200,-20.5039136628,-5497.00
-70.3539253100,43.4617488700,-20.4889780354,-5496.00
-70.3539288400,43.4617479300,-20.4740978917,-5495.00
-70.3539323800,43.4617469800,-20.4591622642,-5494.00
-70.3539359200,43.4617460400,-20.4442448052,-5493.00
-70.3539394500,43.4617451000,-20.4293646615,-5492.00
-70.3539429900,43.4617441500,-20.4144290341,-5491.00
-70.3539465200,43.4617432100,-20.3995488904,-5490.00
-70.3539500600,43.4617422600,-20.3846132630,-5489.00
-70.3539536000,43.4617413200,-20.3696958040,-5488.00
-70.3539571300,43.4617403700,-20.3547974919,-5487.00
-70.3539606700,43.4617394300,-20.3398800328,-5486.00
-70.3539642100,43.4617384900,-20.3249625738,-5485.00
-70.3539677400,43.4617375400,-20.3100642617,-5484.00
-70.3539712800,43.4617366000,-20.2951468027,-5483.00
-70.3539748200,43.4617356500,-20.2802111752,-5482.00
-70.3539783500,43.4617347100,-20.2653310315,-5481.00
-70.3539818900,43.4617337700,-20.2504135725,-5480.00
-70.3539854300,43.4617328200,-20.2354779451,-5479.00
-70.3539889600,43.4617318800,-20.2205978014,-5478.00
-70.3539925000,43.4617309300,-20.2056621740,-5477.00
-70.3539960300,43.4617299900,-20.1907820303,-5476.00
-70.3539995700,43.4617290400,-20.1758464029,-5475.00
-70.3540031100,43.4617281000,-20.1609289439,-5474.00
-70.3540066400,43.4617271600,-20.1460488002,-5473.00
-70.3540101800,43.4617262100,-20.1311131727,-5472.00
-70.3540137200,43.4617252700,-20.1161957137,-5471.00
-70.3540172500,43.4617243200,-20.1012974016,-5470.00
-70.3540207900,43.4617233800,-20.0863799425,-5469.00
-70.3540243300,43.4617224300,-20.0714443151,-5468.00
-70.3540278600,43.4617214900,-20.0565641715,-5467.00
-70.3540314000,43.4617205500,-20.0416467124,-5466.00
-70.3540349300,43.4617196000,-20.0267484004,-5465.00
-70.3540384700,43.4617186600,-20.0118309413,-5464.00
-70.3540420100,43.4617177100,-19.9968953139,-5463.00
-70.3540455400,43.4617167700,-19.9820151702,-5462.00
-70.3540490800,43.4617158300,-19.9670977112,-5461.00
-70.3540526200,43.4617148800,-19.9521620837,-5460.00
-70.3540561500,43.4617139400,-19.9372819400,-5459.00
-70.3540596900,43.4617129900,-19.9223463126,-5458.00
-70.3540632300,43.4617120500,-19.9074288536,-5457.00
-70.3540667600,43.4617111000,-19.8925305415,-5456.00
-70.3540703000,43.4617101600,-19.8776130825,-5455.00
-70.3540738300,43.4617092200,-19.8627329388,-5454.00
-70.3540773700,43.4617082700,-19.8477973114,-5453.00
-70.3540809100,43.4617073300,-19.8328798523,-5452.00
-70.3540844400,43.4617063800,-19.8179815403,-5451.00
-70.3540879800,43.4617054400,-19.8030640812,-5450.00
-70.3540915200,43.4617045000,-19.7881466222,-5449.00
-70.3540950500,43.4617035500,-19.7732483101,-5448.00
-70.3540985900,43.4617026100,-19.7583308510,-5447.00
-70.3541021300,43.4617016600,-19.7433952236,-5446.00
-70.3541056600,43.4617007200,-19.7285150799,-5445.00
-70.3541092000,43.4616997700,-19.7135794525,-5444.00
-70.3541127400,43.4616988300,-19.6986619935,-5443.00
-70.3541162700,43.4616978900,-19.6837818498,-5442.00
-70.3541198100,43.4616969400,-19.6688462224,-5441.00
-70.3541233400,43.4616960000,-19.6539660787,-5440.00
-70.3541268800,43.4616950500,-19.6390304513,-5439.00
-70.3541304200,43.4616941100,-19.6241129922,-5438.00
-70.3541339500,43.4616931600,-19.6092146801,-5437.00
-70.3541374900,43.4616922200,-19.5942972211,-5436.00
-70.3541410300,43.4616912800,-19.5793797621,-5435.00
-70.3541445600,43.4616903300,-19.5644814500,-5434.00
-70.3541481000,43.4616893900,-19.5495639909,-5433.00
-70.3541516400,43.4616884400,-19.5346283635,-5432.00
-70.3541551700,43.4616875000,-19.5197482198,-5431.00
-70.3541587100,43.4616865600,-19.5048307608,-5430.00
-70.3541622400,43.4616856100,-19.4899324487,-5429.00
-70.3541657800,43.4616846700,-19.4750149897,-5428.00
-70.3541693200,43.4616837200,-19.4600793623,-5427.00
-70.3541728500,43.4616827800,-19.4451992186,-5426.00
-70.3541763900,43.4616818300,-19.4302635911,-5425.00
-70.3541799300,43.4616808900,-19.4153461321,-5424.00
-70.3541834600,43.4616799500,-19.4004659884,-5423.00
-70.3541870000,43.4616790000,-19.3855303610,-5422.00
-70.3541905400,43.4616780600,-19.3706129019,-5421.00
-70.3541940700,43.4616771100,-19.3557145898,-5420.00
-70.3541976100,43.4616761700,-19.3407971308,-5419.00
-70.3542011400,43.4616752200,-19.3258988187,-5418.00
-70.3542046800,43.4616742800,-19.3109813597,-5417.00
-70.3542082200,43.4616733400,-19.2960639007,-5416.00
-70.3542117500,43.4616723900,-19.2811655886,-5415.00
-70.3542152900,43.4616714500,-19.2662481296,-5414.00
-70.3542188300,43.4616705000,-19.2513125022,-5413.00
-70.3542223600,43.4616695600,-19.2364323585,-5412.00
-70.3542259000,43.4616686200,-19.2215148994,-5411.00
-70.3542294400,43.4616676700,-19.2065792720,-5410.00
-70.3542329700,43.4616667300,-19.1916991283,-5409.00
-70.3542365100,43.4616657800,-19.1767635008,-5408.00
-70.3542400400,43.4616648400,-19.1618833572,-5407.00
-70.3542435800,43.4616638900,-19.1469477297,-5406.00
-70.3542471200,43.4616629500,-19.1320302707,-5405.00
-70.3542506500,43.4616620100,-19.1171501270,-5404.00
-70.3542541900,43.4616610600,-19.1022144996,-5403.00
-70.3542577300,43.4616601200,-19.0872970406,-5402.00
-70.3542612600,43.4616591700,-19.0723987285,-5401.00
-70.3542648000,43.4616582300,-19.0574812695,-5400.00
-70.3542683400,43.4616572900,-19.0425638104,-5399.00
-70.3542718700,43.4616563400,-19.0276654983,-5398.00
-70.3542754100,43.4616554000,-19.0127480393,-5397.00
-70.3542789500,43.4616544500,-18.9978124119,-5396.00
-70.3542824800,43.4616535100,-18.9829322682,-5395.00
-70.3542860200,43.4616525600,-18.9679966407,-5394.00
-70.3542895500,43.4616516200,-18.9531164970,-5393.00
-70.3542930900,43.4616506800,-18.9381990380,-5392.00
-70.3542966300,43.4616497300,-18.9232634106,-5391.00
-70.3543001600,43.4616487900,-18.9083832669,-5390.00
-70.3543037000,43.4616478400,-18.8934476395,-5389.00
-70.3543072400,43.4616469000,-18.8785301805,-5388.00
-70.3543107700,43.4616459500,-18.8636318684,-5387.00
-70.3543143100,43.4616450100,-18.8487144093,-5386.00
-70.3543178500,43.4616440700,-18.8337969503,-5385.00
-70.3543213800,43.4616431200,-18.8188986382,-5384.00
-70.3543249200,43.4616421800,-18.8039811792,-5383.00
-70.3543284500,43.4616412300,-18.7890828671,-5382.00
-70.3543319900,43.4616402900,-18.7741654081,-5381.00
-70.3543355300,43.4616393500,-18.7592479490,-5380.00
-70.3543390600,43.4616384000,-18.7443496370,-5379.00
-70.3543426000,43.4616374600,-18.7294321779,-5378.00
-70.3543461400,43.4616365100,-18.7144965505,-5377.00
-70.3543496700,43.4616355700,-18.6996164068,-5376.00
-70.3543532100,43.4616346200,-18.6846807794,-5375.00
-70.3543567500,43.4616336800,-18.6697633204,-5374.00
-70.3543602800,43.4616327400,-18.6548831767,-5373.00
-70.3543638200,43.4616317900,-18.6399475492,-5372.00
-70.3543673500,43.4616308500,-18.6250674055,-5371.00
-70.3543708900,43.4616299000,-18.6101317781,-5370.00
-70.3543744300,43.4616289600,-18.5952143191,-5369.00
-70.3543779600,43.4616280100,-18.5817786572,-5368.00
-70.3543815000,43.4616270700,-18.5714079941,-5367.00
-70.3543850400,43.4616261300,-18.5610373311,-5366.00
-70.3543885700,43.4616251800,-18.5506918850,-5365.00
-70.3543921100,43.4616242400,-18.5403212219,-5364.00
-70.3543956500,43.4616232900,-18.5299473360,-5363.00
-70.3543991800,43.4616223500,-18.5196051128,-5362.00
-70.3544027200,43.4616214100,-18.5092344497,-5361.00
-70.3544062600,43.4616204600,-18.4988605637,-5360.00
-70.3544097900,43.4616195200,-18.4885183405,-5359.00
-70.3544133300,43.4616185700,-18.4781444546,-5358.00
-70.3544168600,43.4616176300,-18.4678022314,-5357.00
-70.3544204000,43.4616166800,-18.4574283455,-5356.00
-70.3544239400,43.4616157400,-18.4470576824,-5355.00
-70.3544274700,43.4616148000,-18.4367154592,-5354.00
-70.3544310100,43.4616138500,-18.4263415732,-5353.00
