header
IF4828.0 5.2911     0.00 9.7985     0.00    0.00    0.00    0.00    0.00
IF4850.0 4.9965     0.00 9.7993     0.00    0.00    0.00    0.00    0.00
IF4854.0 4.9115     0.00 9.7994     0.00    0.00    0.00    0.00    0.00
IF4892.0 4.5189     0.00 9.8007     0.00    0.00    0.00    0.00    0.00
IF4904.0 4.3244     0.00 9.8008     0.00    0.00    0.00    0.00    0.00
IF4935.0 2.3318     0.00 9.8009     0.00    0.00    0.00    0.00    0.00
IF4972.0 4.2796     0.00 9.8009     0.00    0.00    0.00    0.00    0.00
IF4994.0 4.5541     0.00 9.8009     0.00    0.00    0.00    0.00    0.00
IF5005.0 4.3059     0.00 9.8009     0.00    0.00    0.00    0.00    0.00
IF5034.0 4.4393     0.00 9.8012     0.00    0.00    0.00    0.00    0.00
IF5054.0 5.0172     0.00 9.8014     0.00    0.00    0.00    0.00    0.00
IF5076.0 4.7647     0.00 9.8016     0.00    0.00    0.00    0.00    0.00
IF5090.0 5.2689     0.00 9.8017     0.00    0.00    0.00    0.00    0.00
IF5119.0 5.1931     0.00 9.802      0.00    0.00    0.00    0.00    0.00
IF5136.0 5.108      0.00 9.8021     0.00    0.00    0.00    0.00    0.00
IF5166.0 4.6637     0.00 9.8024     0.00    0.00    0.00    0.00    0.00
IF5167.0 4.6564     0.00 9.8024     0.00    0.00    0.00    0.00    0.00
IF5191.0 5.2827     0.00 9.8026     0.00    0.00    0.00    0.00    0.00
IF5198.0 5.5656     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
IF5222.0 5.3827     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
IF5223.0 5.3319     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
IF5250.0 6.1333     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
IF5253.0 6.3797     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
IF5269.7 9.8027     0.00 9.8027     0.00    0.00    0.00    0.00    0.00
PS START(364608.9079,4771531.0929)
PS END(363614.9415,4772913.1221)
ET
 
 
 
