header
IE0.0    -16.356       1       1 9.0273  4.6994  6.937     56.14   56.14
OF540.0  -16.705    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF541.0  -16.704    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF542.0  -16.704    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF543.0  -16.704    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF544.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF545.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF546.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF547.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF548.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF549.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF550.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF551.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF552.0  -16.704    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF553.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF554.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF555.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF556.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF557.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF558.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF559.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF560.0  -16.704    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF561.0  -16.704    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF562.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF563.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF564.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF565.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF566.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF567.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF568.0  -16.703    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF569.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF570.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF571.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF572.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF573.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF574.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF575.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF576.0  -16.703    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF577.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF578.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF579.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF580.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF581.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF582.0  -16.703    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF583.0  -16.702    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF584.0  -16.702    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF585.0  -16.702    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF586.0  -16.702    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF587.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF588.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF589.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF590.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF591.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF592.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF593.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF594.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF595.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF596.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF597.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF598.0  -16.702    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF599.0  -16.702    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF600.0  -16.702    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF601.0  -16.702    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF602.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF603.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF604.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF605.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF606.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF607.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF608.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF609.0  -16.701    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF610.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF611.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF612.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF613.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF614.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF615.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF616.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF618.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF619.0  -16.701    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF621.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF622.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF624.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF625.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF627.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF628.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF630.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF631.0  -16.700    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF633.0  -16.700    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF634.0  -16.700    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF636.0  -16.700    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF637.0  -16.700    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF639.0  -16.7      0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF640.0  -16.699    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF642.0  -16.699    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF643.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF645.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF646.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF648.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF649.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF651.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF652.0  -16.699    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF654.0  -16.699    0.00 9.0278     0.00    0.00    0.00    0.00    0.00
OF655.0  -16.699    0.00 9.0278     0.00    0.00    0.00    0.00    0.00
OF657.0  -16.562    0.00 9.0278     0.00    0.00    0.00    0.00    0.00
OF658.0  -16.438    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF660.0  -16.190    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF661.0  -16.066    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF663.0  -15.818    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF664.0  -15.694    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF666.0  -15.446    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF667.0  -15.322    0.00 9.028      0.00    0.00    0.00    0.00    0.00
OF669.0  -15.074    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF670.0  -14.950    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF672.0  -14.702    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF673.0  -14.578    0.00 9.0281     0.00    0.00    0.00    0.00    0.00
OF675.0  -14.329    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF676.0  -14.206    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF678.0  -13.957    0.00 9.0282     0.00    0.00    0.00    0.00    0.00
OF679.0  -13.833    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF681.0  -13.585    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF682.0  -13.461    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF684.0  -13.213    0.00 9.0283     0.00    0.00    0.00    0.00    0.00
OF685.0  -13.089    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF687.0  -12.841    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF688.0  -12.717    0.00 9.0284     0.00    0.00    0.00    0.00    0.00
OF690.0  -12.469    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF691.0  -12.345    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF694.0  -11.972    0.00 9.0285     0.00    0.00    0.00    0.00    0.00
OF696.0  -11.725    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF697.0  -11.600    0.00 9.0286     0.00    0.00    0.00    0.00    0.00
OF702.0  -10.980    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF703.0  -10.856    0.00 9.0287     0.00    0.00    0.00    0.00    0.00
OF708.0  -10.236    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF709.0  -10.112    0.00 9.0288     0.00    0.00    0.00    0.00    0.00
OF714.0  -9.4919    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF715.0  -9.368     0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF720.0  -8.7476    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF721.0  -8.6238    0.00 9.029      0.00    0.00    0.00    0.00    0.00
OF726.0  -7.9279    0.00 9.0292     0.00    0.00    0.00    0.00    0.00
OF727.0  -7.782     0.00 9.0292     0.00    0.00    0.00    0.00    0.00
OF732.0  -7.0514    0.00 9.0294     0.00    0.00    0.00    0.00    0.00
OF733.0  -6.9055    0.00 9.0294     0.00    0.00    0.00    0.00    0.00
OF738.0  -6.175     0.00 9.0296     0.00    0.00    0.00    0.00    0.00
OF739.0  -6.0291    0.00 9.0296     0.00    0.00    0.00    0.00    0.00
OF750.0  -4.4221    0.00 9.0299     0.00    0.00    0.00    0.00    0.00
OF751.0  -4.2762    0.00 9.03       0.00    0.00    0.00    0.00    0.00
IF796.0  1.2139     0.00 9.0311     0.00    0.00    0.00    0.00    0.00
IF805.0  3.0184     0.00 9.0311     0.00    0.00    0.00    0.00    0.00
IF813.5  9.0311     0.00 9.0311     0.00    0.00    0.00    0.00    0.00
PS START(361534.0939,4771155.0782)
PS END(361550.198,4771543.3657)
ET
 
 
 
