header
IE0.0    -16.992       1       1 9.0235  9.3703  9.6134    56.14   56.14
OF217.0  -8.2524    0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF218.0  -8.2989    0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF219.0  -8.3455    0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF220.0  -8.392     0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF221.0  -8.4386    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF222.0  -8.4851    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF223.0  -8.5317    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF224.0  -8.5455    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF225.0  -8.4877    0.00 9.0215     0.00    0.00    0.00    0.00    0.00
OF226.0  -8.4299    0.00 9.0215     0.00    0.00    0.00    0.00    0.00
OF227.0  -8.3721    0.00 9.0215     0.00    0.00    0.00    0.00    0.00
OF228.0  -8.3143    0.00 9.0215     0.00    0.00    0.00    0.00    0.00
OF229.0  -8.2565    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF230.0  -8.1987    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF231.0  -8.1409    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF232.0  -8.0831    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF233.0  -8.0253    0.00 9.0213     0.00    0.00    0.00    0.00    0.00
OF234.0  -7.9675    0.00 9.0213     0.00    0.00    0.00    0.00    0.00
OF235.0  -7.9097    0.00 9.0213     0.00    0.00    0.00    0.00    0.00
OF236.0  -7.8519    0.00 9.0213     0.00    0.00    0.00    0.00    0.00
OF237.0  -7.794     0.00 9.0212     0.00    0.00    0.00    0.00    0.00
OF238.0  -7.7362    0.00 9.0212     0.00    0.00    0.00    0.00    0.00
OF239.0  -7.6784    0.00 9.0212     0.00    0.00    0.00    0.00    0.00
OF240.0  -7.6206    0.00 9.0212     0.00    0.00    0.00    0.00    0.00
OF241.0  -7.5628    0.00 9.0211     0.00    0.00    0.00    0.00    0.00
OF242.0  -7.505     0.00 9.0211     0.00    0.00    0.00    0.00    0.00
OF243.0  -7.4472    0.00 9.0211     0.00    0.00    0.00    0.00    0.00
OF244.0  -7.3894    0.00 9.0211     0.00    0.00    0.00    0.00    0.00
OF245.0  -7.3316    0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF246.0  -7.2738    0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF247.0  -7.216     0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF248.0  -7.1582    0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF249.0  -7.1004    0.00 9.0209     0.00    0.00    0.00    0.00    0.00
OF250.0  -7.0426    0.00 9.0209     0.00    0.00    0.00    0.00    0.00
OF251.0  -6.9848    0.00 9.0209     0.00    0.00    0.00    0.00    0.00
OF252.0  -6.9278    0.00 9.0209     0.00    0.00    0.00    0.00    0.00
OF253.0  -6.882     0.00 9.0208     0.00    0.00    0.00    0.00    0.00
OF254.0  -6.8361    0.00 9.0208     0.00    0.00    0.00    0.00    0.00
OF255.0  -6.7903    0.00 9.0208     0.00    0.00    0.00    0.00    0.00
OF256.0  -6.7445    0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF257.0  -6.6987    0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF258.0  -6.6528    0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF259.0  -6.607     0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF260.0  -6.5612    0.00 9.0206     0.00    0.00    0.00    0.00    0.00
OF261.0  -6.5153    0.00 9.0206     0.00    0.00    0.00    0.00    0.00
OF262.0  -6.4695    0.00 9.0206     0.00    0.00    0.00    0.00    0.00
OF263.0  -6.4237    0.00 9.0206     0.00    0.00    0.00    0.00    0.00
OF264.0  -6.3779    0.00 9.0205     0.00    0.00    0.00    0.00    0.00
OF265.0  -6.332     0.00 9.0205     0.00    0.00    0.00    0.00    0.00
OF266.0  -6.2862    0.00 9.0205     0.00    0.00    0.00    0.00    0.00
OF267.0  -6.2404    0.00 9.0205     0.00    0.00    0.00    0.00    0.00
OF268.0  -6.1945    0.00 9.0204     0.00    0.00    0.00    0.00    0.00
OF269.0  -6.1487    0.00 9.0205     0.00    0.00    0.00    0.00    0.00
OF270.0  -6.1029    0.00 9.0206     0.00    0.00    0.00    0.00    0.00
OF271.0  -6.0571    0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF272.0  -6.0112    0.00 9.0207     0.00    0.00    0.00    0.00    0.00
OF273.0  -5.9654    0.00 9.0208     0.00    0.00    0.00    0.00    0.00
OF274.0  -5.9196    0.00 9.0209     0.00    0.00    0.00    0.00    0.00
OF275.0  -5.8738    0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF276.0  -5.8279    0.00 9.021      0.00    0.00    0.00    0.00    0.00
OF277.0  -5.7821    0.00 9.0211     0.00    0.00    0.00    0.00    0.00
OF278.0  -5.7363    0.00 9.0212     0.00    0.00    0.00    0.00    0.00
OF279.0  -5.6904    0.00 9.0213     0.00    0.00    0.00    0.00    0.00
OF280.0  -5.6446    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF281.0  -5.5988    0.00 9.0214     0.00    0.00    0.00    0.00    0.00
OF282.0  -5.5884    0.00 9.0215     0.00    0.00    0.00    0.00    0.00
OF283.0  -5.5879    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF284.0  -5.5873    0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF285.0  -5.5867    0.00 9.0217     0.00    0.00    0.00    0.00    0.00
OF286.0  -5.5861    0.00 9.0218     0.00    0.00    0.00    0.00    0.00
OF287.0  -5.5856    0.00 9.0219     0.00    0.00    0.00    0.00    0.00
OF288.0  -5.585     0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF289.0  -5.5844    0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF290.0  -5.5838    0.00 9.0221     0.00    0.00    0.00    0.00    0.00
OF291.0  -5.5833    0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF409.0  0.9596     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF410.0  1.0293     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF411.0  1.1021     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF412.0  1.1891     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF413.0  1.2761     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF414.0  1.3732     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF415.0  1.4796     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
IF416.7  1.6569     0.00 9.0272     0.00    0.00    0.00    0.00    0.00
IF419.9  1.9586     0.00 9.0346     0.00    0.00    0.00    0.00    0.00
IF423.2  2.3101     0.00 9.0436     0.00    0.00    0.00    0.00    0.00
IF426.5  2.7401     0.00 9.0519     0.00    0.00    0.00    0.00    0.00
IF429.8  4.1672     0.00 9.043      0.00    0.00    0.00    0.00    0.00
IF433.1  5.7222     0.00 9.1047     0.00    0.00    0.00    0.00    0.00
IF436.4  7.2772     0.00 9.5016     0.00    0.00    0.00    0.00    0.00
IF439.6  6.3375     0.00 9.6053     0.00    0.00    0.00    0.00    0.00
IF442.9  5.8234     0.00 9.6298     0.00    0.00    0.00    0.00    0.00
IF446.2  8.0106     0.00 9.6478     0.00    0.00    0.00    0.00    0.00
IF448.0  9.215      0.00 9.6478     0.00    0.00    0.00    0.00    0.00
IF448.6  9.6478     0.00 9.6478     0.00    0.00    0.00    0.00    0.00
PS START(361192.0982,4771277.7202)
PS END(361217.8661,4771469.8232)
ET
 
 
 
