header
IE0.0    -22.504       1       1 8.8908  29.7769 14.0299   56.14   56.14
OF495.4  -15.806    0.00 9.3174     0.00    0.00    0.00    0.00    0.00
OF498.7  -15.750    0.00 9.3186     0.00    0.00    0.00    0.00    0.00
OF502.0  -15.723    0.00 9.3202     0.00    0.00    0.00    0.00    0.00
OF505.2  -15.701    0.00 9.3221     0.00    0.00    0.00    0.00    0.00
OF508.5  -15.680    0.00 9.3236     0.00    0.00    0.00    0.00    0.00
OF511.8  -15.658    0.00 9.3251     0.00    0.00    0.00    0.00    0.00
OF515.1  -15.637    0.00 9.3269     0.00    0.00    0.00    0.00    0.00
OF518.4  -15.615    0.00 9.3284     0.00    0.00    0.00    0.00    0.00
OF521.7  -15.594    0.00 9.3299     0.00    0.00    0.00    0.00    0.00
OF524.9  -15.572    0.00 9.3316     0.00    0.00    0.00    0.00    0.00
OF528.2  -15.551    0.00 9.3331     0.00    0.00    0.00    0.00    0.00
OF531.5  -15.531    0.00 9.3345     0.00    0.00    0.00    0.00    0.00
OF534.8  -15.512    0.00 9.3362     0.00    0.00    0.00    0.00    0.00
OF538.1  -15.493    0.00 9.3376     0.00    0.00    0.00    0.00    0.00
OF541.3  -15.474    0.00 9.3393     0.00    0.00    0.00    0.00    0.00
OF544.6  -15.455    0.00 9.3406     0.00    0.00    0.00    0.00    0.00
OF547.9  -15.436    0.00 9.342      0.00    0.00    0.00    0.00    0.00
OF551.2  -15.417    0.00 9.3436     0.00    0.00    0.00    0.00    0.00
OF554.5  -15.398    0.00 9.3449     0.00    0.00    0.00    0.00    0.00
OF557.7  -15.379    0.00 9.3465     0.00    0.00    0.00    0.00    0.00
OF561.0  -15.360    0.00 9.3478     0.00    0.00    0.00    0.00    0.00
OF564.3  -15.341    0.00 9.3494     0.00    0.00    0.00    0.00    0.00
OF567.6  -15.322    0.00 9.3507     0.00    0.00    0.00    0.00    0.00
OF570.9  -15.303    0.00 9.352      0.00    0.00    0.00    0.00    0.00
OF574.1  -15.284    0.00 9.3536     0.00    0.00    0.00    0.00    0.00
OF577.4  -15.265    0.00 9.3548     0.00    0.00    0.00    0.00    0.00
OF580.7  -15.246    0.00 9.3563     0.00    0.00    0.00    0.00    0.00
OF584.0  -15.228    0.00 9.3576     0.00    0.00    0.00    0.00    0.00
OF587.3  -15.209    0.00 9.3591     0.00    0.00    0.00    0.00    0.00
OF590.5  -15.19     0.00 9.3603     0.00    0.00    0.00    0.00    0.00
OF593.8  -15.171    0.00 9.3615     0.00    0.00    0.00    0.00    0.00
OF597.1  -15.152    0.00 9.363      0.00    0.00    0.00    0.00    0.00
OF600.4  -15.133    0.00 9.3642     0.00    0.00    0.00    0.00    0.00
OF603.7  -15.114    0.00 9.3657     0.00    0.00    0.00    0.00    0.00
OF607.0  -15.095    0.00 9.3669     0.00    0.00    0.00    0.00    0.00
OF610.2  -15.076    0.00 9.3684     0.00    0.00    0.00    0.00    0.00
OF613.5  -15.057    0.00 9.3695     0.00    0.00    0.00    0.00    0.00
OF616.8  -15.038    0.00 9.3707     0.00    0.00    0.00    0.00    0.00
OF620.1  -15.019    0.00 9.3722     0.00    0.00    0.00    0.00    0.00
OF623.4  -15.000    0.00 9.3733     0.00    0.00    0.00    0.00    0.00
OF626.6  -14.981    0.00 9.3748     0.00    0.00    0.00    0.00    0.00
OF629.9  -14.962    0.00 9.3759     0.00    0.00    0.00    0.00    0.00
OF633.2  -14.943    0.00 9.3771     0.00    0.00    0.00    0.00    0.00
OF636.5  -14.924    0.00 9.3786     0.00    0.00    0.00    0.00    0.00
OF639.8  -14.905    0.00 9.3797     0.00    0.00    0.00    0.00    0.00
OF643.0  -14.886    0.00 9.3812     0.00    0.00    0.00    0.00    0.00
OF646.3  -14.867    0.00 9.3823     0.00    0.00    0.00    0.00    0.00
OF649.6  -14.848    0.00 9.3837     0.00    0.00    0.00    0.00    0.00
OF652.9  -14.829    0.00 9.3848     0.00    0.00    0.00    0.00    0.00
OF656.2  -14.810    0.00 9.386      0.00    0.00    0.00    0.00    0.00
OF659.4  -14.791    0.00 9.3874     0.00    0.00    0.00    0.00    0.00
OF662.7  -14.772    0.00 9.3885     0.00    0.00    0.00    0.00    0.00
OF666.0  -14.753    0.00 9.3899     0.00    0.00    0.00    0.00    0.00
OF669.3  -14.735    0.00 9.391      0.00    0.00    0.00    0.00    0.00
OF672.6  -14.716    0.00 9.3923     0.00    0.00    0.00    0.00    0.00
OF675.9  -14.697    0.00 9.3934     0.00    0.00    0.00    0.00    0.00
OF679.1  -14.678    0.00 9.3945     0.00    0.00    0.00    0.00    0.00
OF682.4  -14.659    0.00 9.3959     0.00    0.00    0.00    0.00    0.00
OF685.7  -14.640    0.00 9.397      0.00    0.00    0.00    0.00    0.00
OF689.0  -14.621    0.00 9.3984     0.00    0.00    0.00    0.00    0.00
OF692.3  -14.602    0.00 9.3995     0.00    0.00    0.00    0.00    0.00
OF695.5  -14.583    0.00 9.4006     0.00    0.00    0.00    0.00    0.00
OF698.8  -14.564    0.00 9.402      0.00    0.00    0.00    0.00    0.00
OF702.1  -14.545    0.00 9.4031     0.00    0.00    0.00    0.00    0.00
OF705.4  -14.526    0.00 9.4044     0.00    0.00    0.00    0.00    0.00
OF708.7  -14.507    0.00 9.4055     0.00    0.00    0.00    0.00    0.00
