header
IE0.0    -15.556       1       1 8.9963  6.9956  6.9601    56.14   56.14
OF344.0  -0.9741    0.00 9.0044     0.00    0.00    0.00    0.00    0.00
OF345.0  -0.9107    0.00 9.0046     0.00    0.00    0.00    0.00    0.00
OF346.0  -0.8474    0.00 9.0048     0.00    0.00    0.00    0.00    0.00
OF347.0  -0.7840    0.00 9.0049     0.00    0.00    0.00    0.00    0.00
OF348.0  -0.7207    0.00 9.0051     0.00    0.00    0.00    0.00    0.00
OF349.0  -0.6573    0.00 9.0053     0.00    0.00    0.00    0.00    0.00
OF350.0  -0.5942    0.00 9.0055     0.00    0.00    0.00    0.00    0.00
OF351.0  -0.5308    0.00 9.0057     0.00    0.00    0.00    0.00    0.00
OF352.0  -0.4675    0.00 9.0059     0.00    0.00    0.00    0.00    0.00
OF353.0  -0.4041    0.00 9.0061     0.00    0.00    0.00    0.00    0.00
OF354.0  -0.3410    0.00 9.0063     0.00    0.00    0.00    0.00    0.00
OF355.0  -0.2776    0.00 9.0065     0.00    0.00    0.00    0.00    0.00
OF356.0  -0.2143    0.00 9.0067     0.00    0.00    0.00    0.00    0.00
OF357.0  -0.1509    0.00 9.0068     0.00    0.00    0.00    0.00    0.00
OF358.0  -0.0876    0.00 9.007      0.00    0.00    0.00    0.00    0.00
OF359.0  -0.0244    0.00 9.0072     0.00    0.00    0.00    0.00    0.00
IF361.5  0.01312    0.00 9.0077     0.00    0.00    0.00    0.00    0.00
IF366.0  0.63648    0.00 9.0086     0.00    0.00    0.00    0.00    0.00
IF372.5  1.3123     0.00 9.0098     0.00    0.00    0.00    0.00    0.00
IF378.0  1.4764     0.00 9.0109     0.00    0.00    0.00    0.00    0.00
IF381.5  1.9357     0.00 9.0115     0.00    0.00    0.00    0.00    0.00
IF385.0  1.9029     0.00 9.0122     0.00    0.00    0.00    0.00    0.00
IF388.5  1.8373     0.00 9.0129     0.00    0.00    0.00    0.00    0.00
IF395.5  2.5262     0.00 9.0129     0.00    0.00    0.00    0.00    0.00
IF404.5  3.5433     0.00 9.0129     0.00    0.00    0.00    0.00    0.00
IF406.8  3.7502     0.00 8.9995     0.00    0.00    0.00    0.00    0.00
IF410.1  4.0424     0.00 9.0102     0.00    0.00    0.00    0.00    0.00
IF413.4  4.1296     0.00 9.0261     0.00    0.00    0.00    0.00    0.00
IF416.7  4.0973     0.00 9.0437     0.00    0.00    0.00    0.00    0.00
IF419.9  4.6713     0.00 9.0493     0.00    0.00    0.00    0.00    0.00
IF423.2  5.2454     0.00 9.0599     0.00    0.00    0.00    0.00    0.00
IF426.5  5.8059     0.00 9.0916     0.00    0.00    0.00    0.00    0.00
IF429.8  6.3358     0.00 9.1336     0.00    0.00    0.00    0.00    0.00
IF433.1  6.963      0.00 9.1825     0.00    0.00    0.00    0.00    0.00
IF436.4  7.7909     0.00 9.2972     0.00    0.00    0.00    0.00    0.00
IF439.6  8.694      0.00 9.5215     0.00    0.00    0.00    0.00    0.00
IF442.2  9.5215     0.00 9.5215     0.00    0.00    0.00    0.00    0.00
PS START(390709.9581,4811569.5335)
PS END(390662.1306,4811411.1279)
ET
 
 
 
